l,cl
378,8.128095115804017e-11
379,8.092647195816156e-11
380,8.01822105516949e-11
381,7.937460060949992e-11
382,7.892681541386948e-11
383,7.855866531384929e-11
384,8.018344068426895e-11
385,8.001762000529514e-11
386,7.759190214039889e-11
387,7.720401267901887e-11
388,7.853963813229993e-11
389,7.647382205992265e-11
390,7.902821582394473e-11
391,7.660803595311634e-11
392,7.72897239133463e-11
393,7.616506153592886e-11
394,7.769306166292972e-11
395,7.69656694829663e-11
396,7.471464169727968e-11
397,7.525175530324736e-11
398,7.664524624501539e-11
399,7.464326017693936e-11
400,7.509615396510632e-11
401,7.476879399048442e-11
402,7.461773587581559e-11
403,7.361744144868452e-11
404,7.397631270467119e-11
405,7.468920532945138e-11
406,7.25440662072552e-11
407,7.438858718667174e-11
408,7.199508695456467e-11
409,7.432553882037027e-11
410,7.164660612201008e-11
411,7.19052955228904e-11
412,7.159325237200005e-11
413,7.311378818458455e-11
414,7.235502667476661e-11
415,7.138364361612106e-11
416,7.278612991274159e-11
417,7.165850956804517e-11
418,7.067841712886923e-11
419,7.219636569124993e-11
420,7.029450937605983e-11
421,7.072216250957664e-11
422,6.974002996819367e-11
423,6.925505084867099e-11
424,7.049688512100496e-11
425,7.026407104302067e-11
426,6.929251721592091e-11
427,6.911804946469741e-11
428,6.988827803127369e-11
429,6.89607453953367e-11
430,6.989763967038354e-11
431,6.781073476847746e-11
432,6.8099795240927e-11
433,6.733149866747014e-11
434,6.826512971907275e-11
435,6.864791412984982e-11
436,6.697807648978432e-11
437,6.656661947108407e-11
438,6.68733188302859e-11
439,6.792845464745743e-11
440,6.83826255408973e-11
441,6.751955816371612e-11
442,6.714933631959665e-11
443,6.574453093170405e-11
444,6.69765482444722e-11
445,6.567370061155171e-11
446,6.629963282047775e-11
447,6.574952798535221e-11
448,6.55006174603428e-11
449,6.548222741054793e-11
450,6.540869486775248e-11
451,6.379529927621807e-11
452,6.524313746645959e-11
453,6.524826328946855e-11
454,6.378277975692088e-11
455,6.347333428454222e-11
456,6.384381726018075e-11
457,6.288825107155878e-11
458,6.302860295502866e-11
459,6.337888529113171e-11
460,6.32601046487606e-11
461,6.355420584853682e-11
462,6.36195432714901e-11
463,6.226811396350574e-11
464,6.218557461921311e-11
465,6.266976723902069e-11
466,6.286062102424654e-11
467,6.106654853199706e-11
468,6.25990408011885e-11
469,6.168066123172613e-11
470,6.042796528234714e-11
471,6.113195358455686e-11
472,6.021238945559837e-11
473,6.136147522512277e-11
474,6.08973604372992e-11
475,6.000072192163427e-11
476,5.909110807533556e-11
477,6.124568698147054e-11
478,6.039863658502722e-11
479,6.03186624509145e-11
480,5.977694995973646e-11
481,6.003199459974394e-11
482,5.805123902428409e-11
483,5.975345472760976e-11
484,5.882321989475089e-11
485,5.7381845233792666e-11
486,5.924769535267216e-11
487,6.001417596962676e-11
488,5.792109175691796e-11
489,5.840666634479385e-11
490,5.838804220271878e-11
491,5.88421577431734e-11
492,5.87518561136381e-11
493,5.838973158940624e-11
494,5.7357390655108384e-11
495,5.7552309585239227e-11
496,5.860821434902414e-11
497,5.74511186075265e-11
498,5.659727392812169e-11
499,5.6511423917580734e-11
500,5.688019137746756e-11
501,5.637374834382494e-11
502,5.709694420397604e-11
503,5.663795050759608e-11
504,5.698538647965222e-11
505,5.553492241024046e-11
506,5.567117783207122e-11
507,5.5676310173018484e-11
508,5.553832335209989e-11
509,5.537317265865857e-11
510,5.598962502860236e-11
511,5.500302988198902e-11
512,5.4934135464317823e-11
513,5.467353956151067e-11
514,5.503195217613202e-11
515,5.4394768492846454e-11
516,5.447388728384577e-11
517,5.501581601036021e-11
518,5.4221306596489445e-11
519,5.333585800447525e-11
520,5.3997043613374994e-11
521,5.374704326975097e-11
522,5.392944704947362e-11
523,5.3482455264572964e-11
524,5.385982701727553e-11
525,5.289607542524588e-11
526,5.2467524707748e-11
527,5.2887175532627247e-11
528,5.297586439115213e-11
529,5.328209392075594e-11
530,5.291314990279635e-11
531,5.2984627033844414e-11
532,5.262158593118299e-11
533,5.1818056482893156e-11
534,5.1996666524415114e-11
535,5.294664872718605e-11
536,5.231853859165679e-11
537,5.179070337249247e-11
538,5.112262287558261e-11
539,5.184534082703253e-11
540,5.086681253109351e-11
541,5.1021502035200745e-11
542,5.0216705619242826e-11
543,5.1513610192091367e-11
544,5.158378529462155e-11
545,5.0872216029133367e-11
546,5.131133830549667e-11
547,5.0285421471582674e-11
548,4.9563090804074526e-11
549,5.05845271470773e-11
550,4.962865527033634e-11
551,5.0173903817124905e-11
552,5.053405461106181e-11
553,4.922482097298583e-11
554,4.965501206455839e-11
555,4.9344470614198565e-11
556,4.934063538071847e-11
557,4.907182881057263e-11
558,4.822981259665541e-11
559,4.982449064741924e-11
560,4.840494622636307e-11
561,4.816002780710687e-11
562,4.9369811303592055e-11
563,4.854550788212105e-11
564,4.781544513165561e-11
565,4.8453629138003976e-11
566,4.720913460142334e-11
567,4.8637682649120744e-11
568,4.8637716800989295e-11
569,4.82388042858759e-11
570,4.788546406179759e-11
571,4.8404575196568086e-11
572,4.650834675963804e-11
573,4.735620946028431e-11
574,4.6768441428294096e-11
575,4.7963547506684916e-11
576,4.807497481161501e-11
577,4.712180914096664e-11
578,4.640900527114665e-11
579,4.687988817303917e-11
580,4.595645604915072e-11
581,4.6473215048764924e-11
582,4.617201400397891e-11
583,4.6840961737607217e-11
584,4.619222219818689e-11
585,4.547655256474774e-11
586,4.5802272400675405e-11
587,4.560932342845733e-11
588,4.564047656960065e-11
589,4.569345846525385e-11
590,4.5346426039145135e-11
591,4.495383974069946e-11
592,4.5101487369891205e-11
593,4.5340405872255755e-11
594,4.516073137982935e-11
595,4.585699366733958e-11
596,4.4578883050615263e-11
597,4.5347095615913036e-11
598,4.4027068880177004e-11
599,4.439631254528758e-11
600,4.43830161423751e-11
601,4.45651364432632e-11
602,4.3915354098624985e-11
603,4.334629570979593e-11
604,4.400314507566671e-11
605,4.388663899780537e-11
606,4.332297195047267e-11
607,4.399000814356388e-11
608,4.3609543025340503e-11
609,4.296141374331241e-11
610,4.3495837716286704e-11
611,4.3551370301523047e-11
612,4.3232446630923836e-11
613,4.356525204066996e-11
614,4.2937568012370215e-11
615,4.2883599599547385e-11
616,4.1986524538984714e-11
617,4.179972177186479e-11
618,4.346491542858568e-11
619,4.2695475761195346e-11
620,4.226345608297546e-11
621,4.106625467388297e-11
622,4.273727021229344e-11
623,4.152597131567898e-11
624,4.103263981234006e-11
625,4.240553546794878e-11
626,4.1808977420998923e-11
627,4.165223189552827e-11
628,4.134543645600127e-11
629,4.1678493775243604e-11
630,4.1854730455428145e-11
631,4.2101061710945484e-11
632,4.175346875443005e-11
633,4.1488641741446484e-11
634,4.1229413707843925e-11
635,4.1292190668913216e-11
636,4.14350099506978e-11
637,4.0301452953405444e-11
638,4.100055116436515e-11
639,4.11879257125557e-11
640,4.018706328734881e-11
641,4.0455983107390076e-11
642,4.0415194438464725e-11
643,4.077662866250831e-11
644,4.0758292395242697e-11
645,4.040015407060756e-11
646,4.006558773456235e-11
647,4.0022690005893626e-11
648,4.040037662251075e-11
649,4.0471075929629895e-11
650,4.0159777057155984e-11
651,3.9562891225137746e-11
652,3.918843406415978e-11
653,3.950560450417839e-11
654,3.897092530954972e-11
655,3.957762566809462e-11
656,3.8740484688785944e-11
657,3.9270772651520464e-11
658,3.9135914047681224e-11
659,3.9271128948406706e-11
660,3.9155470609164844e-11
661,3.814779748897471e-11
662,3.852773921548674e-11
663,3.8460146541689605e-11
664,3.881779819116573e-11
665,3.9012026034963706e-11
666,3.855095535242124e-11
667,3.812366710502272e-11
668,3.7803925076803945e-11
669,3.848179165318001e-11
670,3.816058907871348e-11
671,3.8281849060949456e-11
672,3.752960001900549e-11
673,3.806370126405441e-11
674,3.725976746140113e-11
675,3.74253703460517e-11
676,3.762591901252274e-11
677,3.738796157643561e-11
678,3.7729724864290433e-11
679,3.767447977118992e-11
680,3.7414596057328735e-11
681,3.7202688785054655e-11
682,3.7069983159695616e-11
683,3.7823346770615047e-11
684,3.66386800206783e-11
685,3.7115079328969283e-11
686,3.7199947150073466e-11
687,3.6946711806684854e-11
688,3.598855668827184e-11
689,3.6803532396303816e-11
690,3.5767495075682933e-11
691,3.617011746400588e-11
692,3.645489429549773e-11
693,3.646091931578095e-11
694,3.5995341158241936e-11
695,3.577719315027863e-11
696,3.5355930456304334e-11
697,3.564902767779529e-11
698,3.603857754654286e-11
699,3.631248694717452e-11
700,3.564632186393127e-11
701,3.5514803492097846e-11
702,3.5699938700094845e-11
703,3.5861244900726165e-11
704,3.508815036922792e-11
705,3.505741500867917e-11
706,3.517292347457146e-11
707,3.5627537057350756e-11
708,3.546118974709183e-11
709,3.539369630040535e-11
710,3.473979685312457e-11
711,3.461293818567022e-11
712,3.4452183331466013e-11
713,3.486685487770833e-11
714,3.5426679792150454e-11
715,3.43166192422883e-11
716,3.477692490952636e-11
717,3.446106101411049e-11
718,3.4233812005861115e-11
719,3.4972553723167714e-11
720,3.3850607251326576e-11
721,3.449657203180617e-11
722,3.3639418064675216e-11
723,3.4500840479122176e-11
724,3.410868036817521e-11
725,3.414868777172763e-11
726,3.3699545559485114e-11
727,3.450597098169168e-11
728,3.3175056111541116e-11
729,3.396739065673118e-11
730,3.4310709341017e-11
731,3.341243769203745e-11
732,3.3666579687769435e-11
733,3.345379130170311e-11
734,3.368843584240159e-11
735,3.33352846378506e-11
736,3.310945291779059e-11
737,3.3332114722879614e-11
738,3.335387542670444e-11
739,3.251793741872565e-11
740,3.29315559325293e-11
741,3.283939471272601e-11
742,3.204046707472133e-11
743,3.354936104940793e-11
744,3.2671189048510934e-11
745,3.229406404250205e-11
746,3.201506533568357e-11
747,3.185442918196864e-11
748,3.218878509681155e-11
749,3.241529058319634e-11
750,3.2140974836385645e-11
751,3.239723186439151e-11
752,3.187961188897136e-11
753,3.1662496574362536e-11
754,3.180231869058326e-11
755,3.1953620547245574e-11
756,3.177661816632324e-11
757,3.255325127565904e-11
758,3.1384098239565955e-11
759,3.2125583980998136e-11
760,3.1639314439865445e-11
761,3.180166115372907e-11
762,3.16981960121971e-11
763,3.156796903422048e-11
764,3.172764938858458e-11
765,3.100875379195795e-11
766,3.1254061665653856e-11
767,3.168831029994893e-11
768,3.161408024433774e-11
769,3.162230305372601e-11
770,3.11928164375332e-11
771,3.08338833181189e-11
772,3.0973884214354696e-11
773,3.111637491457701e-11
774,3.0931736746216934e-11
775,3.0632211299981927e-11
776,3.0528012385085836e-11
777,3.0545788669862633e-11
778,3.054119470913555e-11
779,3.034173113006597e-11
780,3.062630636364929e-11
781,3.007841804027865e-11
782,3.0286460733220945e-11
783,3.047211540331109e-11
784,3.026624008587349e-11
785,2.996678726345718e-11
786,2.979521220224163e-11
787,3.0036595421551816e-11
788,3.021817273204853e-11
789,3.002588551461899e-11
790,2.9647060477927185e-11
791,2.989001954817299e-11
792,2.980110264605305e-11
793,2.94137551922473e-11
794,2.9794311576022654e-11
795,2.996007248746933e-11
796,2.9699709462486896e-11
797,2.951254744989322e-11
798,2.979302118726626e-11
799,2.928979211670786e-11
800,2.9067882954993134e-11
801,2.9006475365066e-11
802,2.915381416281979e-11
803,2.8928509994058097e-11
804,2.8780417382296385e-11
805,2.88593279752176e-11
806,2.939163144305518e-11
807,2.8603881484384925e-11
808,2.8526476099378796e-11
809,2.8442841978376177e-11
810,2.895416094298539e-11
811,2.902560312612448e-11
812,2.84451190359205e-11
813,2.865352687589056e-11
814,2.8789848079259345e-11
815,2.8515365812921533e-11
816,2.85389944798749e-11
817,2.827789632140259e-11
818,2.812014958325132e-11
819,2.836763412206875e-11
820,2.819238933175934e-11
821,2.7902290797404468e-11
822,2.8258738781863642e-11
823,2.7799807290111016e-11
824,2.8304146448296957e-11
825,2.7832572371653775e-11
826,2.8400035614891792e-11
827,2.7841316501343556e-11
828,2.7746527457936402e-11
829,2.7209049223728237e-11
830,2.7689723423441758e-11
831,2.757309579614736e-11
832,2.755144999157872e-11
833,2.738196144968381e-11
834,2.725779156825866e-11
835,2.737649625834678e-11
836,2.777055906729778e-11
837,2.7102511498960716e-11
838,2.774329346963285e-11
839,2.7290680569547506e-11
840,2.7087483793028902e-11
841,2.7086348084213903e-11
842,2.6874817200962608e-11
843,2.6694103501383648e-11
844,2.6876480826706863e-11
845,2.6988968512218008e-11
846,2.6727056175971312e-11
847,2.677363192053601e-11
848,2.6507122662010516e-11
849,2.6476297312697543e-11
850,2.6683028982679344e-11
851,2.6696358587587192e-11
852,2.594698962521518e-11
853,2.6598970667494682e-11
854,2.6885904909464227e-11
855,2.657039944659991e-11
856,2.654162270246804e-11
857,2.5949338150549958e-11
858,2.6643201924638523e-11
859,2.572347594470587e-11
860,2.6093027376945042e-11
861,2.6028335698087424e-11
862,2.612474854551252e-11
863,2.638559550253403e-11
864,2.5503789856716662e-11
865,2.5935196361717796e-11
866,2.5829935569747935e-11
867,2.6718579124159344e-11
868,2.5814070586848368e-11
869,2.5620573768801645e-11
870,2.5760536508371743e-11
871,2.589797239559497e-11
872,2.5543755378150134e-11
873,2.583756825179702e-11
874,2.5314549810251663e-11
875,2.5314861797203787e-11
876,2.5387840935218478e-11
877,2.5529138693542015e-11
878,2.544506359284463e-11
879,2.5206414036333127e-11
880,2.539012389612938e-11
881,2.533800723509752e-11
882,2.4661945104946886e-11
883,2.554155814738254e-11
884,2.5269490589378946e-11
885,2.4804373163831898e-11
886,2.4701423963718285e-11
887,2.5109375905611987e-11
888,2.5022949494951227e-11
889,2.5173464231895902e-11
890,2.517637647921321e-11
891,2.492857728119527e-11
892,2.5118377039402897e-11
893,2.485559231093896e-11
894,2.4560294942920993e-11
895,2.4652462645759657e-11
896,2.4418856742123617e-11
897,2.4346953911662062e-11
898,2.455259597639163e-11
899,2.457577051021554e-11
900,2.4316490351837312e-11
901,2.4588777242066016e-11
902,2.4906920179901266e-11
903,2.4221361881690324e-11
904,2.414894675711995e-11
905,2.407884728281501e-11
906,2.4172350854230487e-11
907,2.4539485611627746e-11
908,2.4202229971862304e-11
909,2.430951159240861e-11
910,2.3783863834928986e-11
911,2.3899284591684334e-11
912,2.3897258322462713e-11
913,2.413261660757362e-11
914,2.3770322174448873e-11
915,2.3363334442280668e-11
916,2.3217858583181137e-11
917,2.3777865554635906e-11
918,2.3751890834857354e-11
919,2.368577604836836e-11
920,2.4034549841830604e-11
921,2.3572580008824465e-11
922,2.3276856433023287e-11
923,2.3542829521423214e-11
924,2.3380706626057112e-11
925,2.378681104541799e-11
926,2.2891656215383166e-11
927,2.3443740590701918e-11
928,2.2937008213372362e-11
929,2.2832926951155644e-11
930,2.293979905464439e-11
931,2.281795606083766e-11
932,2.2950743410947007e-11
933,2.2933566697410494e-11
934,2.33750653997712e-11
935,2.2548271363303854e-11
936,2.2612455854578555e-11
937,2.3114401431783222e-11
938,2.2997603444841404e-11
939,2.2875009795250514e-11
940,2.2531653530321074e-11
941,2.2572322216450053e-11
942,2.2951556954161088e-11
943,2.2650588907331116e-11
944,2.2579891564403856e-11
945,2.2586581916079303e-11
946,2.244681416716216e-11
947,2.2821146250968663e-11
948,2.2021203097065753e-11
949,2.217571606698095e-11
950,2.223272879647513e-11
951,2.2324138839019914e-11
952,2.239064611289521e-11
953,2.1993677748700892e-11
954,2.2147799595759994e-11
955,2.229926039083313e-11
956,2.203401928324165e-11
957,2.200996085329561e-11
958,2.233384766946886e-11
959,2.1826190080058826e-11
960,2.1488053882495746e-11
961,2.196628342161563e-11
962,2.171156410366101e-11
963,2.1976993193548645e-11
964,2.179498810283952e-11
965,2.196471954149708e-11
966,2.1703557013184068e-11
967,2.198417092120518e-11
968,2.1268307129173523e-11
969,2.1635204058526333e-11
970,2.182860256804854e-11
971,2.1683243218679794e-11
972,2.138405614796778e-11
973,2.1705012368681086e-11
974,2.173060029310121e-11
975,2.158446477922903e-11
976,2.1626983146690184e-11
977,2.1338071429660944e-11
978,2.15159242947864e-11
979,2.1369835991318926e-11
980,2.1389128368765105e-11
981,2.1334553015120212e-11
982,2.1144365227012226e-11
983,2.124226706629243e-11
984,2.1218739143692253e-11
985,2.064550722474544e-11
986,2.1210589158676924e-11
987,2.1324902632711216e-11
988,2.1284920930108958e-11
989,2.0900386791339303e-11
990,2.1010756561268597e-11
991,2.0499889871557486e-11
992,2.1243448961926185e-11
993,2.0972034405634907e-11
994,2.0716874271976558e-11
995,2.057877490062472e-11
996,2.0774516900376612e-11
997,2.0753909550968337e-11
998,2.0832877834082334e-11
999,2.080028591124147e-11
1000,2.0837603727877023e-11
1001,2.0538980731470517e-11
1002,2.068770965166463e-11
1003,2.0505384909596572e-11
1004,2.046515083170629e-11
1005,2.0274933224661714e-11
1006,2.0271806178473833e-11
1007,2.0409535972664522e-11
1008,2.0540500149968526e-11
1009,2.0138415120228376e-11
1010,2.0192619434427257e-11
1011,2.0246751036594202e-11
1012,2.0108603403072175e-11
1013,1.981853994171659e-11
1014,2.011975543002387e-11
1015,1.996502232976686e-11
1016,2.0090469647444613e-11
1017,2.02458229331566e-11
1018,1.9955247488608794e-11
1019,1.9955328865515903e-11
1020,1.9924954260913536e-11
1021,1.9541098751823488e-11
1022,2.0088640901450767e-11
1023,1.9965719300882606e-11
1024,1.9849599843575987e-11
1025,1.9733983988883208e-11
1026,2.0067926992577683e-11
1027,1.9753462722297763e-11
1028,1.9867201345131845e-11
1029,1.986267421759268e-11
1030,1.9355236339106532e-11
1031,1.9659308251627694e-11
1032,1.9500660996056595e-11
1033,1.9378561031255263e-11
1034,1.9563499375999757e-11
1035,1.954929471193718e-11
1036,1.94100374398568e-11
1037,1.944555266897836e-11
1038,1.9727742688349205e-11
