l,cl
133,2.0543639663643268e-20
134,2.08310915668121e-20
135,2.072229230732196e-20
136,2.0497477953627448e-20
137,2.0118957810623887e-20
138,2.002695826597363e-20
139,1.995346948303645e-20
140,1.9914686068895468e-20
141,1.9286325731593287e-20
142,1.9293478974996582e-20
143,1.9065420121575833e-20
144,1.880377972746291e-20
145,1.9056390285519056e-20
146,1.827716711894977e-20
147,1.818248218607123e-20
148,1.8021805780210335e-20
149,1.7856669587369725e-20
150,1.7435090994035265e-20
151,1.7474575446195916e-20
152,1.729942571587825e-20
153,1.7050369321185293e-20
154,1.6608547086382456e-20
155,1.6389050502733167e-20
156,1.6459357795419267e-20
157,1.6037495859400093e-20
158,1.5966298309727215e-20
159,1.5770951204767262e-20
160,1.527438529302228e-20
161,1.5458288288648712e-20
162,1.5331727952143623e-20
163,1.5056896599315276e-20
164,1.4781158018658978e-20
165,1.4688625973838082e-20
166,1.4493032023283868e-20
167,1.430068097583941e-20
168,1.4329510153893697e-20
169,1.4018990217233997e-20
170,1.3786827209049987e-20
171,1.3573969800773075e-20
172,1.37941335262526e-20
173,1.3359746079213424e-20
174,1.3563222833944348e-20
175,1.315915085430184e-20
176,1.3156837085726778e-20
177,1.3238238961921635e-20
178,1.2983359952165686e-20
179,1.3013926857820263e-20
180,1.2574255056003308e-20
181,1.2796911462408176e-20
182,1.2328531026733485e-20
183,1.2439004860642329e-20
184,1.2343952938839206e-20
185,1.2170288893654738e-20
186,1.2223589531382231e-20
187,1.247838355932736e-20
188,1.1967349822433456e-20
189,1.1897670771637585e-20
190,1.1927722314845678e-20
191,1.1828927564223273e-20
192,1.1627514232790122e-20
193,1.1729638852125639e-20
194,1.1680586031800005e-20
195,1.1761582057783113e-20
196,1.1679526913338037e-20
197,1.1644320048128197e-20
198,1.1490793698849194e-20
199,1.1579869828688583e-20
200,1.1375822393428727e-20
201,1.1124258493477683e-20
202,1.126154650905964e-20
203,1.1103001302011899e-20
204,1.0925646262592958e-20
205,1.0817736204083927e-20
206,1.1010109189686766e-20
207,1.0728949342186427e-20
208,1.0862830317588754e-20
209,1.086740984997655e-20
210,1.0565402777041181e-20
211,1.0437757769694296e-20
212,1.0644044488724895e-20
213,1.0281882948464343e-20
214,1.0234153668268388e-20
215,1.0315326617069425e-20
216,1.0155099943907921e-20
217,1.018911166388914e-20
218,1.0134164300060025e-20
219,1.0031535846648794e-20
220,9.811873920000746e-21
221,9.694460555781066e-21
222,9.625966266324742e-21
223,9.673497506348249e-21
224,9.656991307179034e-21
225,9.490817154773173e-21
226,9.304704868759585e-21
227,9.174205216700266e-21
228,9.173909592960621e-21
229,8.972621797709293e-21
230,9.307021057618188e-21
231,9.081964640000649e-21
232,8.997900851434042e-21
233,8.917669838367122e-21
234,8.766671671715023e-21
235,8.679885217228936e-21
236,8.721664375390659e-21
237,8.589659600810254e-21
238,8.489991659833081e-21
239,8.557355457131781e-21
240,8.397742172117203e-21
241,8.446530285965845e-21
242,8.191089374242164e-21
243,8.389466964312358e-21
244,8.226633408822972e-21
245,8.15956726130944e-21
246,8.105947358823808e-21
247,8.185126535905754e-21
248,8.147148644482243e-21
249,7.947294584813291e-21
250,7.834226022824435e-21
251,7.884519394123809e-21
252,7.817030693336928e-21
253,7.861196982904677e-21
254,7.70111407574921e-21
255,7.73018332975729e-21
256,7.742685865867007e-21
257,7.819547148011939e-21
258,7.698175462896604e-21
259,7.593380475145206e-21
260,7.420411565184821e-21
261,7.539263027082242e-21
262,7.603360342197761e-21
263,7.463534408905044e-21
264,7.318157265049945e-21
265,7.417264572461468e-21
266,7.313395946668932e-21
267,7.417926708536144e-21
268,7.34750680530282e-21
269,7.209756417003075e-21
270,7.21460390372788e-21
271,7.148893036777779e-21
272,7.118822883731322e-21
273,7.284748102842813e-21
274,7.19739531696182e-21
275,7.089116276511776e-21
276,7.086309135528548e-21
277,7.057060579123958e-21
278,6.975511793591067e-21
279,6.874962641768624e-21
280,6.940909276781433e-21
281,6.87698330797733e-21
282,6.700188093313917e-21
283,6.7708851168892044e-21
284,6.767102433992053e-21
285,6.7271394332635324e-21
286,6.6597570997685735e-21
287,6.749280590923519e-21
288,6.506121886829535e-21
289,6.568987320862723e-21
290,6.625900688961036e-21
291,6.385600731152827e-21
292,6.57861771685867e-21
293,6.5608659060749764e-21
294,6.532556706610309e-21
295,6.483981060521767e-21
296,6.489501275310657e-21
297,6.3123139628051955e-21
298,6.223344296838121e-21
299,6.130639395259268e-21
300,6.1994222002362974e-21
301,6.231849167016907e-21
302,6.136530056636672e-21
303,6.1251394753328016e-21
304,6.000174698386506e-21
305,5.984348056612986e-21
306,6.074325214290404e-21
307,5.967494291654945e-21
308,6.025315605581096e-21
309,5.970024574747031e-21
310,5.893936732107758e-21
311,5.824104536083685e-21
312,5.865204779901901e-21
313,5.768384257064079e-21
314,5.856713142198562e-21
315,5.752510422742433e-21
316,5.758943283668989e-21
317,5.666495857660553e-21
318,5.679167547310543e-21
319,5.755796518505635e-21
320,5.6795161335593166e-21
321,5.586672243343264e-21
322,5.581326924800535e-21
323,5.562189416895398e-21
324,5.597325529096871e-21
325,5.4291319801352176e-21
326,5.621707011656338e-21
327,5.4393621534025315e-21
328,5.4385638667922954e-21
329,5.5008528002079074e-21
330,5.372358939475393e-21
331,5.3683818529195775e-21
332,5.3993783787108345e-21
333,5.389067664538595e-21
334,5.3020915653374914e-21
335,5.297844430629312e-21
336,5.334929270596712e-21
337,5.24429979152818e-21
338,5.1059030370330514e-21
339,5.283798739815567e-21
340,5.2454050008724435e-21
341,5.248013138727597e-21
342,5.164829016690739e-21
343,5.161206175266953e-21
344,5.113719360376035e-21
345,5.202258453958607e-21
346,5.0795313710851856e-21
347,5.127158784132909e-21
348,5.0193910753774474e-21
349,5.024005854286613e-21
350,5.017449228750976e-21
351,5.007459844585358e-21
352,5.1043075311590116e-21
353,5.019857394133817e-21
354,4.8725189109892954e-21
355,4.865407820905985e-21
356,4.921709004128992e-21
357,4.928631415295617e-21
358,4.888121310567126e-21
359,4.862167055101645e-21
360,4.8480782381267056e-21
361,4.8254092106472485e-21
362,4.8612371369480394e-21
363,4.765772486195258e-21
364,4.822293558903989e-21
365,4.7351769901782895e-21
366,4.674086424479458e-21
367,4.681224431878297e-21
368,4.67280080027639e-21
369,4.599647480986621e-21
370,4.722192476563129e-21
371,4.63832822705633e-21
372,4.538861583482457e-21
373,4.564567371356906e-21
374,4.599281047257423e-21
375,4.624358120200838e-21
376,4.603446951912598e-21
377,4.456395899293764e-21
378,4.480453868650006e-21
379,4.4307696329989586e-21
380,4.481914453405064e-21
381,4.435600867892934e-21
382,4.477829251369939e-21
383,4.475142305734421e-21
384,4.395215331149462e-21
385,4.439461537124405e-21
386,4.451946607002998e-21
387,4.388204205070454e-21
388,4.405297431235815e-21
389,4.341979556980204e-21
390,4.338900460816959e-21
391,4.284783348917711e-21
392,4.265980996505477e-21
393,4.314730008224277e-21
394,4.2376360372836845e-21
395,4.2616522300636254e-21
396,4.268753781347274e-21
397,4.286307985707152e-21
398,4.2321735008795905e-21
399,4.212032832940644e-21
400,4.213764407867757e-21
401,4.219162307059389e-21
402,4.10644186405991e-21
403,4.2538150543373585e-21
404,4.126887250810592e-21
405,4.235723356912731e-21
406,4.155992229961866e-21
407,4.097025618784941e-21
408,4.079234424941242e-21
409,4.053984836296332e-21
410,4.1038797801233976e-21
411,4.008696443307369e-21
412,4.061035411451688e-21
413,4.0356205575222205e-21
414,4.073617765560106e-21
415,4.062420339464468e-21
416,3.953990141568554e-21
417,4.0561070663384066e-21
418,4.008010048284956e-21
419,3.9865573467959166e-21
420,3.987489359625702e-21
421,3.923857728584712e-21
422,3.924297275146161e-21
423,3.963195024618631e-21
424,3.879923869583918e-21
425,3.881542704578348e-21
426,3.9024360617133594e-21
427,3.86468967080021e-21
428,3.966815652518068e-21
429,3.9128054690772254e-21
430,3.827346378096522e-21
431,3.875535730099669e-21
432,3.796063617687728e-21
433,3.85159613183742e-21
434,3.824616350912429e-21
435,3.7494496288102354e-21
436,3.802275574123264e-21
437,3.804694476826296e-21
438,3.752054857463909e-21
439,3.7389983090146276e-21
440,3.756584075315637e-21
441,3.7149170836418365e-21
442,3.75516288556257e-21
443,3.704677628751531e-21
444,3.745908035904323e-21
445,3.779634883562199e-21
446,3.6140049003050994e-21
447,3.6231252050618416e-21
448,3.6377487565297955e-21
449,3.655982922946813e-21
450,3.616713572055884e-21
451,3.5823083164568546e-21
452,3.5833455444333214e-21
453,3.6258708880548866e-21
454,3.556545533031533e-21
455,3.583542634972617e-21
456,3.5596144408409154e-21
457,3.64882105912727e-21
458,3.5505637476373375e-21
459,3.5426709836594604e-21
460,3.527531680269483e-21
461,3.467304860684276e-21
462,3.483427055534857e-21
463,3.45044652603644e-21
464,3.5268492910866875e-21
465,3.470954479968424e-21
466,3.486256861815211e-21
467,3.5123273931888995e-21
468,3.441094285090052e-21
469,3.388169992147501e-21
470,3.45778689422244e-21
471,3.4452002734248684e-21
472,3.4498969534190966e-21
473,3.474817791239097e-21
474,3.4512225009387405e-21
475,3.418585363235188e-21
476,3.3996285722658065e-21
477,3.4003001433520774e-21
478,3.309354391545179e-21
479,3.3619202525427938e-21
480,3.423804900486787e-21
481,3.3727655932878202e-21
482,3.3744810270288287e-21
483,3.3405853129510525e-21
484,3.3359412602107024e-21
485,3.3371587039479425e-21
486,3.3517937851450562e-21
487,3.3053585520882492e-21
488,3.335015230166905e-21
489,3.2677749174216483e-21
490,3.2450264863419234e-21
491,3.3122730728274864e-21
492,3.2769346920379197e-21
493,3.2834154567874495e-21
494,3.2440877724504358e-21
495,3.202428921151785e-21
496,3.2474176901889693e-21
497,3.2148219676957373e-21
498,3.199751090356987e-21
499,3.1967303285448924e-21
500,3.241150127740573e-21
501,3.2454201501363663e-21
502,3.1295788048842952e-21
503,3.140423526829943e-21
504,3.192326363311332e-21
505,3.198874026848468e-21
506,3.0805896189547285e-21
507,3.1395951339109206e-21
508,3.1255262389245337e-21
509,3.1375366926827084e-21
510,3.1017136506701495e-21
511,3.0844154719898928e-21
512,3.0850310569809212e-21
513,3.1424254751932278e-21
514,3.101571892925009e-21
515,3.0452810703177234e-21
516,3.079158920567191e-21
517,3.0846279860427334e-21
518,3.0779976450112464e-21
519,3.0592402616310035e-21
520,3.0168964887157365e-21
521,3.041526776499886e-21
522,3.0225399045792934e-21
523,2.9914877504860562e-21
524,3.0544498100607168e-21
525,2.97231233828978e-21
526,3.031215256664451e-21
527,3.035446378931861e-21
528,3.00038177454251e-21
529,2.97882095575842e-21
530,3.017581986596712e-21
531,3.001497755076128e-21
532,2.9528464112690468e-21
533,2.940830633854325e-21
534,2.9490035117814588e-21
535,2.9103496753311864e-21
536,2.9255212775310107e-21
537,2.9972262618809654e-21
538,2.9354270599811846e-21
539,2.9427777420251373e-21
540,2.8932790242176805e-21
541,2.94792440986796e-21
542,2.9202546543846504e-21
543,2.905551493627295e-21
544,2.902910385200935e-21
545,2.8788177546948082e-21
546,2.8772876154844217e-21
547,2.970248367394656e-21
548,2.884088272282518e-21
549,2.8634828909579168e-21
550,2.851895552155184e-21
551,2.8870145889336584e-21
552,2.822225130971374e-21
553,2.8259261039626447e-21
554,2.805575951501829e-21
555,2.807117046509694e-21
556,2.8812642635371462e-21
557,2.829051556240879e-21
558,2.8558740282474935e-21
559,2.7815775987863373e-21
560,2.8059676640611793e-21
561,2.841637816107295e-21
562,2.7925012656177614e-21
563,2.799176766035358e-21
564,2.750530086882379e-21
565,2.704646626988844e-21
566,2.765062173800111e-21
567,2.707927274518346e-21
568,2.7129035148344024e-21
569,2.7520937986562444e-21
570,2.8040178588856337e-21
571,2.735712083398459e-21
572,2.716435284642506e-21
573,2.7427732732622606e-21
574,2.718684356084293e-21
575,2.6623261442609335e-21
576,2.699002007068255e-21
577,2.7075824163426024e-21
578,2.6861649741993513e-21
579,2.7072866908927785e-21
580,2.777638870281684e-21
581,2.7196508997125206e-21
582,2.6542335496278424e-21
583,2.6821109646277432e-21
584,2.669995554469923e-21
585,2.688409031783963e-21
586,2.6423130252397062e-21
587,2.6613605764578998e-21
588,2.641283055289066e-21
589,2.6886904442322765e-21
590,2.6662665112657833e-21
591,2.6189154491111205e-21
592,2.692141834284892e-21
593,2.653378783752405e-21
594,2.6241443972572865e-21
595,2.6792307390367352e-21
596,2.597927490926908e-21
597,2.6087623641568097e-21
598,2.5972502404369817e-21
599,2.5875121614916684e-21
600,2.582991412806328e-21
601,2.5760564434045157e-21
602,2.5604872709385807e-21
603,2.5903538381250134e-21
604,2.5943798359340977e-21
605,2.605907564621811e-21
606,2.5752144818506183e-21
607,2.528754165314014e-21
608,2.561018123744577e-21
609,2.508194495419881e-21
610,2.496588669721215e-21
611,2.5247155041642173e-21
612,2.528718148416815e-21
613,2.506895509433807e-21
614,2.5137099495203915e-21
615,2.5370513685225033e-21
616,2.4915183830652485e-21
617,2.5224314606066723e-21
618,2.4637195546968595e-21
619,2.5391404320147165e-21
620,2.5368301908420818e-21
621,2.5018147996113807e-21
622,2.4525140278434346e-21
623,2.4536469210048834e-21
624,2.4653936384112113e-21
625,2.454927685679337e-21
626,2.471592804208649e-21
627,2.4629373052295283e-21
628,2.4883665856724986e-21
629,2.4492245536328117e-21
630,2.4429651716942234e-21
631,2.480582674710066e-21
632,2.4478406443867495e-21
633,2.4559949350800884e-21
634,2.5162777308700745e-21
635,2.3889223103211417e-21
636,2.4393297388298603e-21
637,2.42857261752757e-21
638,2.3807447011032714e-21
639,2.397723986923637e-21
640,2.4282863018799458e-21
641,2.4282632630831065e-21
642,2.4306875143721133e-21
643,2.425035351086042e-21
644,2.407604195633316e-21
645,2.400652871284754e-21
646,2.384206111043533e-21
647,2.3684406797755567e-21
648,2.4061172313062944e-21
649,2.359762002870933e-21
650,2.386457131071309e-21
651,2.3639536061289875e-21
652,2.3886257115901973e-21
653,2.355867226100727e-21
654,2.364649313441646e-21
655,2.3859067208646553e-21
656,2.354403601073489e-21
657,2.3013158769837793e-21
658,2.330570283070675e-21
659,2.367289679876327e-21
660,2.3277841072700495e-21
661,2.2856416931395438e-21
662,2.3015893830690246e-21
663,2.275862224688713e-21
664,2.3147866787335383e-21
665,2.2670063289811743e-21
666,2.2834684387316277e-21
667,2.2963283924673117e-21
668,2.309589650783117e-21
669,2.3101353026524503e-21
670,2.2487314944591732e-21
671,2.2745608670574434e-21
672,2.276129354068716e-21
673,2.2968289432301747e-21
674,2.26447648935114e-21
675,2.3023224571445642e-21
676,2.2344069083010925e-21
677,2.269210193948453e-21
678,2.249195246733419e-21
679,2.2549869999826564e-21
680,2.250886893566376e-21
681,2.2636816823961245e-21
682,2.2415638726253286e-21
683,2.2567650812624212e-21
684,2.205627373277111e-21
685,2.2133972286439133e-21
686,2.273074990524808e-21
687,2.190803257211554e-21
688,2.2352228841237233e-21
689,2.2121889943866475e-21
690,2.2469528348806094e-21
691,2.189288710159781e-21
692,2.2531717883900935e-21
693,2.1984628172778757e-21
694,2.213772877855356e-21
695,2.1979708338385397e-21
696,2.175728074579722e-21
697,2.218350420891289e-21
698,2.158386357672124e-21
699,2.2092619914315194e-21
700,2.176647182699559e-21
701,2.1746092377125195e-21
702,2.1884782341180782e-21
703,2.2179920070888402e-21
704,2.17645127769072e-21
705,2.1846008567169394e-21
706,2.143942487345243e-21
707,2.1592324248708437e-21
708,2.1964004139627724e-21
709,2.1502366423015072e-21
710,2.1757732132553043e-21
711,2.1563694086934405e-21
712,2.151034116643877e-21
713,2.1693527064394055e-21
714,2.1450125934429075e-21
715,2.1451620333863043e-21
716,2.1291262873019165e-21
717,2.146995873693255e-21
718,2.102678839851789e-21
719,2.152061905827805e-21
720,2.1531729385410122e-21
721,2.1349448498394923e-21
722,2.1300349007831642e-21
723,2.1256838470270388e-21
724,2.125248832378778e-21
725,2.0901180991724348e-21
726,2.1078586882735247e-21
727,2.1227824088557418e-21
728,2.104007130906577e-21
729,2.0805166935334216e-21
730,2.08753829619541e-21
731,2.0924455758115264e-21
732,2.0758119851386118e-21
733,2.0525223173722693e-21
734,2.0605569570320968e-21
735,2.0389663026672565e-21
736,2.1010838306579523e-21
737,2.0537407114029424e-21
738,2.079199803282022e-21
739,2.0138006965729885e-21
740,2.0583759476954355e-21
741,2.0609915419726317e-21
742,2.063003901860247e-21
743,2.070928793567781e-21
744,2.0464268594631093e-21
745,2.04164657404813e-21
746,2.0298523592058924e-21
747,2.0375707286117796e-21
748,2.0560442936396932e-21
749,2.024864957822544e-21
750,1.9874151665269815e-21
751,2.0425615597113628e-21
752,2.055254980387479e-21
753,1.9627101623977888e-21
754,2.0393018676853624e-21
755,2.0225595353130224e-21
756,1.9932750888387155e-21
757,1.9882492955642486e-21
758,1.9635390890551654e-21
759,1.9878281437415657e-21
760,1.987238200018835e-21
761,1.9738939381233156e-21
762,2.0270239246347514e-21
763,2.0371503178807435e-21
764,1.9979369117144404e-21
765,1.991010266942315e-21
766,1.9815308556077665e-21
767,1.9658312600923225e-21
768,1.9680169214671587e-21
769,1.9825013107795783e-21
770,1.918329681132634e-21
771,1.9676284322659325e-21
772,1.9367045134111183e-21
773,1.9493826143991845e-21
774,1.935403847730851e-21
775,1.952620116077473e-21
776,1.9851908155868883e-21
777,1.9486651836450185e-21
778,1.9617318775531642e-21
779,1.9564456059293276e-21
780,1.9889317292747065e-21
781,1.9448723034258757e-21
782,1.958356839277744e-21
783,1.9606651672307276e-21
784,1.92368699721477e-21
785,1.945009332949765e-21
786,1.9398915762681565e-21
787,1.9679643346516333e-21
788,1.9107835126574168e-21
789,1.8742201775819744e-21
790,1.9084110380612695e-21
791,1.9206848386413626e-21
792,1.9012928005983376e-21
793,1.9007750947792007e-21
794,1.9414314201728806e-21
795,1.919101808180678e-21
796,1.9276431118978684e-21
797,1.893791743346638e-21
798,1.899026882456325e-21
799,1.8975794361174053e-21
800,1.9045865430166593e-21
801,1.8955809280237906e-21
802,1.902021686283237e-21
803,1.8783529422141286e-21
804,1.886784121319198e-21
805,1.8950417191765327e-21
806,1.855450263518084e-21
807,1.8518152626595036e-21
808,1.878681309506674e-21
809,1.8839411549115178e-21
810,1.8431228172154e-21
811,1.8601283500942077e-21
812,1.910912364063899e-21
813,1.9061533152808793e-21
814,1.855024074268549e-21
815,1.8757901773709182e-21
816,1.9011004713309582e-21
817,1.867219222540538e-21
818,1.8206223476092178e-21
819,1.843381615477968e-21
820,1.8248988113298697e-21
821,1.8692617409100057e-21
822,1.821219002574867e-21
823,1.8379017077724298e-21
824,1.8308231410129764e-21
825,1.8380993783253776e-21
826,1.826803795922659e-21
827,1.817048331580301e-21
828,1.808594088879031e-21
829,1.814935266997475e-21
830,1.8310671628326943e-21
831,1.8435047444951574e-21
832,1.8184680571748698e-21
833,1.81770342428832e-21
834,1.785657482088526e-21
835,1.7990159197390444e-21
836,1.8488046729345313e-21
837,1.8236610521838027e-21
838,1.7777478489221437e-21
839,1.782082065685646e-21
840,1.8084184150974688e-21
841,1.8161309529299407e-21
842,1.7914001647147276e-21
843,1.8098075577002994e-21
844,1.794350603093706e-21
845,1.815893890020714e-21
846,1.7594498410936642e-21
847,1.7695706104233657e-21
848,1.778301892092363e-21
849,1.803923992383699e-21
850,1.774497520124278e-21
851,1.7688346912055513e-21
852,1.780266188321257e-21
853,1.7760423913936936e-21
854,1.7484739999097852e-21
855,1.73543741003311e-21
856,1.7947539961131973e-21
857,1.754152213999909e-21
858,1.7693453261495367e-21
859,1.7709627460525733e-21
860,1.746415496434559e-21
861,1.7844270960354415e-21
862,1.7518733184940356e-21
863,1.752613567390021e-21
864,1.7256815227255533e-21
865,1.7352181805667678e-21
866,1.7266253040413634e-21
867,1.741447052708756e-21
868,1.7626749920537736e-21
869,1.7243166473240274e-21
870,1.7618560102020604e-21
871,1.718590294789984e-21
872,1.761398454629757e-21
873,1.7160116783470094e-21
874,1.7195444976686815e-21
875,1.7310257976433963e-21
876,1.7276321053749467e-21
877,1.7120683439704773e-21
878,1.7381230370065984e-21
879,1.7200023638259653e-21
880,1.7189231945114784e-21
881,1.74070626699962e-21
882,1.6888605896616577e-21
883,1.68424473430406e-21
884,1.7225521269423177e-21
885,1.722260529904303e-21
886,1.7172120075952354e-21
887,1.6879855937016983e-21
888,1.7045129292493495e-21
889,1.7065353761905243e-21
890,1.714532410766449e-21
891,1.6878099759890687e-21
892,1.6837950758018567e-21
893,1.688441504851386e-21
894,1.6893801238132012e-21
895,1.685222303262414e-21
896,1.718887623447831e-21
897,1.6751845471208098e-21
898,1.684023424877285e-21
899,1.6459807614976843e-21
900,1.718783739533924e-21
901,1.6750084319355725e-21
902,1.6706934709753203e-21
903,1.6693908362794952e-21
904,1.6504836037762474e-21
905,1.6480465711031106e-21
906,1.645897936852491e-21
907,1.6587992724184997e-21
908,1.6515409480240954e-21
909,1.6642562792248916e-21
910,1.6547971824867599e-21
911,1.6395392556421445e-21
912,1.6352208341759731e-21
913,1.6361260540185393e-21
914,1.6270909830530414e-21
915,1.6622546898801578e-21
916,1.6705992146430464e-21
917,1.640425714068784e-21
918,1.634543725687489e-21
919,1.6086549725066509e-21
920,1.6635433747605328e-21
921,1.6611192874458116e-21
922,1.6311306204846507e-21
923,1.6491823131073877e-21
924,1.6464731338871153e-21
925,1.634160618680535e-21
926,1.6582468065035952e-21
927,1.6369000279327484e-21
928,1.602739213636173e-21
929,1.6263563456141296e-21
930,1.6298719028250473e-21
931,1.6435827601745305e-21
932,1.6013780722235142e-21
933,1.5955569667802116e-21
934,1.6132446997476491e-21
935,1.5944996031793167e-21
936,1.605469611943924e-21
937,1.600514576239559e-21
938,1.5888059596713924e-21
939,1.609471447524171e-21
940,1.612133797772655e-21
941,1.604620907854683e-21
942,1.6090455081968648e-21
943,1.602963861094182e-21
944,1.5588959212679854e-21
945,1.5666906110200983e-21
946,1.5759273068929361e-21
947,1.6049819762806763e-21
948,1.5980495565807022e-21
949,1.5814515535773939e-21
950,1.5536404090881044e-21
951,1.5883417026787627e-21
952,1.5559579278683757e-21
953,1.5790186628503347e-21
954,1.5653701592156488e-21
955,1.5940311520604183e-21
956,1.5844699102722623e-21
957,1.5564095876421766e-21
958,1.5800086379905897e-21
959,1.5382090560575186e-21
960,1.5447140172307091e-21
961,1.5654371307731833e-21
962,1.560690208536594e-21
963,1.5473649105548384e-21
964,1.5599783021782304e-21
965,1.5377157626182597e-21
966,1.5439853442721346e-21
967,1.5800703664149285e-21
968,1.5565813279180101e-21
969,1.5426706439391719e-21
970,1.5159081264291358e-21
971,1.5489955829629542e-21
972,1.5278839491149759e-21
973,1.552438173218743e-21
974,1.5167274722328343e-21
975,1.5194453816140155e-21
976,1.5207804450045273e-21
977,1.5113625283478312e-21
978,1.5403015459167676e-21
979,1.5451291556914358e-21
980,1.527161929856755e-21
981,1.5447406794252505e-21
982,1.5284739236743344e-21
983,1.5397130819500678e-21
984,1.5229483981944353e-21
985,1.5255941008606546e-21
986,1.5014858820724566e-21
987,1.546003583384944e-21
988,1.4935530078230492e-21
989,1.5060021197795663e-21
990,1.5130901692762112e-21
991,1.5370572961519719e-21
992,1.5282895632518904e-21
993,1.496921393636324e-21
994,1.509629942369329e-21
995,1.4944391350459623e-21
996,1.494942717927744e-21
997,1.503521208382673e-21
998,1.468540098984521e-21
999,1.5090615226848321e-21
1000,1.5062748983638222e-21
1001,1.480415894408904e-21
1002,1.4809125077803793e-21
1003,1.490720812545683e-21
1004,1.4977115500103941e-21
1005,1.5022480467330568e-21
1006,1.4741329815776018e-21
1007,1.4878913406433164e-21
1008,1.4796148312968428e-21
1009,1.4729901808284896e-21
1010,1.4750599557995843e-21
1011,1.4895760552781055e-21
1012,1.4961654416937495e-21
1013,1.4709873142224393e-21
1014,1.4811134101203805e-21
1015,1.4786136342664852e-21
1016,1.4836878204011513e-21
1017,1.467493272384607e-21
1018,1.467542511733417e-21
1019,1.4879037272176159e-21
1020,1.4851392910502582e-21
1021,1.4490683286797815e-21
1022,1.4675972668458752e-21
1023,1.4553085316619007e-21
1024,1.4576975920120508e-21
1025,1.4607420930081196e-21
1026,1.459827642677058e-21
1027,1.4835942406298374e-21
1028,1.4592296744945998e-21
1029,1.4486646141046346e-21
1030,1.4480128079246753e-21
1031,1.462742002480621e-21
