l,cl
249,2.9517188100379185e-09
250,2.9945091103353665e-09
251,2.955898018474636e-09
252,2.9020806559190544e-09
253,2.863601919450926e-09
254,2.9173868275003612e-09
255,2.872775549192306e-09
256,2.8624240797893052e-09
257,2.8247016778782036e-09
258,2.863786537934922e-09
259,2.8169869317221073e-09
260,2.84223657847297e-09
261,2.804328597235953e-09
262,2.7405769365884715e-09
263,2.7344030603587647e-09
264,2.8423846286295313e-09
265,2.741719231139217e-09
266,2.7846839969723663e-09
267,2.7566393103412014e-09
268,2.7981717175800875e-09
269,2.7452955721934658e-09
270,2.734294024464229e-09
271,2.718849242294863e-09
272,2.6906132387395356e-09
273,2.711031013175315e-09
274,2.723196890690512e-09
275,2.6641866078409334e-09
276,2.6314238469327183e-09
277,2.6342883903672174e-09
278,2.6480147321372486e-09
279,2.6212883144640054e-09
280,2.562710249684654e-09
281,2.6205881008563095e-09
282,2.531072659198126e-09
283,2.6152433207783985e-09
284,2.6090761828037855e-09
285,2.5331195857673417e-09
286,2.520607193827566e-09
287,2.515844698852558e-09
288,2.529215326636537e-09
289,2.5266827390598753e-09
290,2.453306296842627e-09
291,2.4875456964225824e-09
292,2.474381106346393e-09
293,2.4710040253196026e-09
294,2.4522216066451775e-09
295,2.426107975169809e-09
296,2.44062215822924e-09
297,2.4424652045130654e-09
298,2.427419968808105e-09
299,2.4180042781487385e-09
300,2.445255967281688e-09
301,2.425559520103005e-09
302,2.3845725362719527e-09
303,2.382563385188632e-09
304,2.3888599531689144e-09
305,2.344818011593232e-09
306,2.379749974401176e-09
307,2.3304888412959547e-09
308,2.3251398510475544e-09
309,2.3477521762841704e-09
310,2.335557498673189e-09
311,2.3058584647851632e-09
312,2.311214948352838e-09
313,2.315900083946729e-09
314,2.296908695076463e-09
315,2.2921576290640344e-09
316,2.271125917395606e-09
317,2.2802015626537786e-09
318,2.2726786058564065e-09
319,2.240890069412684e-09
320,2.2556702433664334e-09
321,2.2746895030334892e-09
322,2.2502771888559115e-09
323,2.212064059637299e-09
324,2.2261487054793004e-09
325,2.205910628216555e-09
326,2.2228469601125385e-09
327,2.1830233149276248e-09
328,2.190377668511586e-09
329,2.18891720190687e-09
330,2.15959243091439e-09
331,2.151511740582318e-09
332,2.1824055672682993e-09
333,2.188937696832373e-09
334,2.1538075472484094e-09
335,2.1429197416568216e-09
336,2.149101464809872e-09
337,2.145940513515274e-09
338,2.1156082878863616e-09
339,2.1051737354909688e-09
340,2.1177681593113667e-09
341,2.0767578613667056e-09
342,2.108764172555516e-09
343,2.067299673669752e-09
344,2.0846521161768566e-09
345,2.087612940079545e-09
346,2.1178708908617256e-09
347,2.0605988502377732e-09
348,2.0892443557786377e-09
349,2.052883524389084e-09
350,2.076503532163794e-09
351,2.0292759731409854e-09
352,2.04042332827044e-09
353,2.061305191725988e-09
354,2.023550715009745e-09
355,2.027017138824425e-09
356,2.0164394640387604e-09
357,2.0164792617259778e-09
358,1.9947042867584724e-09
359,1.9969586796874453e-09
360,1.9781514439947133e-09
361,1.997940911942438e-09
362,1.983930856231576e-09
363,2.0219097952354612e-09
364,1.990872486610267e-09
365,1.9731059583837505e-09
366,1.9545795478783586e-09
367,1.940201577832447e-09
368,1.9347088396809767e-09
369,1.931060832713744e-09
370,1.94455253201196e-09
371,1.9398797770118133e-09
372,1.942559005414899e-09
373,1.92249843767825e-09
374,1.9121146957422993e-09
375,1.9129352886979703e-09
376,1.895596802695115e-09
377,1.908412757149557e-09
378,1.913129776167806e-09
379,1.871798940154223e-09
380,1.889249963147359e-09
381,1.8636686221898615e-09
382,1.8581195657868306e-09
383,1.8797967261023723e-09
384,1.8612543674268992e-09
385,1.87344767883886e-09
386,1.8735813984854125e-09
387,1.8536528341998295e-09
388,1.8838859699632908e-09
389,1.8488281767225426e-09
390,1.8268018123858004e-09
391,1.83908618139074e-09
392,1.8309251912332832e-09
393,1.7984184916570497e-09
394,1.834241480180477e-09
395,1.8211697558000438e-09
396,1.7856293579296112e-09
397,1.8056593319414693e-09
398,1.7883676402969282e-09
399,1.8165660689511568e-09
400,1.8075932936947945e-09
401,1.8053910779048588e-09
402,1.7390587951836315e-09
403,1.7683128392415913e-09
404,1.7702878123981726e-09
405,1.762384757378556e-09
406,1.7631339438108441e-09
407,1.7431833493630873e-09
408,1.723787747188721e-09
409,1.7224717223394973e-09
410,1.7097573092544978e-09
411,1.7378543996066077e-09
412,1.711270208552314e-09
413,1.7345738487115228e-09
414,1.732284108920647e-09
415,1.7452291723703692e-09
416,1.7189929016759043e-09
417,1.746255279561131e-09
418,1.7252512849783389e-09
419,1.687459764290665e-09
420,1.686176119025016e-09
421,1.718381633062641e-09
422,1.704596584256472e-09
423,1.661824529424782e-09
424,1.679622717867143e-09
425,1.6482146239541309e-09
426,1.7030721413041251e-09
427,1.6774551640532738e-09
428,1.657566150886898e-09
429,1.6582903187248124e-09
430,1.6820853705525666e-09
431,1.6701688185853737e-09
432,1.6322104804325093e-09
433,1.649141240302763e-09
434,1.6491833410095347e-09
435,1.6462248357063114e-09
436,1.6341540769218554e-09
437,1.6417967784353976e-09
438,1.6042407990272148e-09
439,1.6588982110032969e-09
440,1.6144677677666739e-09
441,1.6135788388023725e-09
442,1.6153457662377998e-09
443,1.575359579679494e-09
444,1.6221931992692676e-09
445,1.572624830766449e-09
446,1.6136561475894776e-09
447,1.5956166357146075e-09
448,1.6155029879621532e-09
449,1.5925451110107826e-09
450,1.5630554298851413e-09
451,1.5599105548870397e-09
452,1.5785184969592743e-09
453,1.5736226839432216e-09
454,1.5793574451316804e-09
455,1.5628836663664796e-09
456,1.5500240423384321e-09
457,1.5422236062708283e-09
458,1.550746907944761e-09
459,1.572812173054776e-09
460,1.5499254761737313e-09
461,1.555110354673745e-09
462,1.5244277272491663e-09
463,1.5206311175705376e-09
464,1.527893822383711e-09
465,1.518433898393132e-09
466,1.506187631897621e-09
467,1.5131411111474521e-09
468,1.5360005126159298e-09
469,1.5133094123376778e-09
470,1.514687916601386e-09
471,1.5167071748096742e-09
472,1.496121902731976e-09
473,1.5136384036106073e-09
474,1.505733676358603e-09
475,1.4872778150181824e-09
476,1.4795011884875077e-09
477,1.4819089056536355e-09
478,1.4751929280684898e-09
479,1.4530249136806336e-09
480,1.4722986189135574e-09
481,1.4800025161581596e-09
482,1.481508518079445e-09
483,1.4643201225936814e-09
484,1.4719391647441389e-09
485,1.4909773296915808e-09
486,1.4722863720933895e-09
487,1.4773937111289274e-09
488,1.4415067156369908e-09
489,1.4473683275212054e-09
490,1.4356640340083187e-09
491,1.4456074120485512e-09
492,1.4588068895116576e-09
493,1.4133736576618086e-09
494,1.4505257164627157e-09
495,1.423471394970322e-09
496,1.4517900440495925e-09
497,1.4231410619725144e-09
498,1.4340396661777325e-09
499,1.422243318589425e-09
500,1.4082392666978544e-09
501,1.4125249325557954e-09
502,1.4185577605994965e-09
503,1.4113425789475247e-09
504,1.408440066440721e-09
505,1.3988414346237873e-09
506,1.4172920057372956e-09
507,1.4013296872369415e-09
508,1.3994283169292574e-09
509,1.3967707041710023e-09
510,1.3821122831998821e-09
511,1.3808503947340958e-09
512,1.3940765721872368e-09
513,1.3892236638009777e-09
514,1.3798577448400336e-09
515,1.3880074012811068e-09
516,1.3915446371572765e-09
517,1.3561080113819624e-09
518,1.3741897085369116e-09
519,1.3860935192798267e-09
520,1.3276772120456105e-09
521,1.3688387049326447e-09
522,1.3595616363247936e-09
523,1.3521183711366012e-09
524,1.3521720807553613e-09
525,1.325540610725253e-09
526,1.3606608180921998e-09
527,1.3478222891618837e-09
528,1.3687349335270362e-09
529,1.3454867016272966e-09
530,1.3515078124067113e-09
531,1.3405597108174223e-09
532,1.3264889559686852e-09
533,1.3176847654427554e-09
534,1.3308457443934096e-09
535,1.3329155984070876e-09
536,1.3371647953877634e-09
537,1.3232698995108049e-09
538,1.3384013158363363e-09
539,1.3187290024388768e-09
540,1.325484003931002e-09
541,1.3095493537382685e-09
542,1.3044670604575555e-09
543,1.2870627679564652e-09
544,1.2785460516899884e-09
545,1.3108421846521978e-09
546,1.2821833105546534e-09
547,1.2965094029821781e-09
548,1.3000286741602466e-09
549,1.271226280219873e-09
550,1.2811318221079361e-09
551,1.3012610855445759e-09
552,1.2748866732388887e-09
553,1.2620610883981467e-09
554,1.2710682446057235e-09
555,1.2471111349512148e-09
556,1.2879786969214483e-09
557,1.269469568259834e-09
558,1.2768626861487286e-09
559,1.2842875713856254e-09
560,1.2891781142654136e-09
561,1.2606315751712782e-09
562,1.2583164892582286e-09
563,1.2468185735049813e-09
564,1.2612008155898734e-09
565,1.2626692599293583e-09
566,1.2476195395668794e-09
567,1.2463928050119665e-09
568,1.240737029002002e-09
569,1.2453239540091242e-09
570,1.227652274691195e-09
571,1.2650038301110192e-09
572,1.2068080635415423e-09
573,1.2242860225583073e-09
574,1.2140273539771549e-09
575,1.213919397551152e-09
576,1.2145116424899109e-09
577,1.2046837991776028e-09
578,1.2358799012900891e-09
579,1.2269228825701938e-09
580,1.2107913422162703e-09
581,1.2132715168654804e-09
582,1.2147691987804122e-09
583,1.2065684379358047e-09
584,1.1902085857994032e-09
585,1.1933189989603122e-09
586,1.2168752153894618e-09
587,1.2201303921017064e-09
588,1.20079347522577e-09
589,1.1958974740919716e-09
590,1.185117876368019e-09
591,1.18278445363472e-09
592,1.2055851634223274e-09
593,1.197545667010285e-09
594,1.1717287685732945e-09
595,1.1725622095570279e-09
596,1.1799594547732192e-09
597,1.1974001131279898e-09
598,1.1827517589134005e-09
599,1.1825620709650878e-09
600,1.1865353388892363e-09
601,1.1579689185202961e-09
602,1.1761836514842407e-09
603,1.1683035158331841e-09
604,1.160361605584933e-09
605,1.1646253331099164e-09
606,1.1702631635234625e-09
607,1.154043254309093e-09
608,1.1431443543439681e-09
609,1.1612043610328496e-09
610,1.1396284497906704e-09
611,1.1462999765803094e-09
612,1.1479071600639766e-09
613,1.1344219212635949e-09
614,1.1288158070498008e-09
615,1.143887060971282e-09
616,1.1338175706226266e-09
617,1.1235552696325507e-09
618,1.135855481849106e-09
619,1.122513449868037e-09
620,1.121307381007057e-09
621,1.1281233142440715e-09
622,1.1145132639130492e-09
623,1.1092289411043764e-09
624,1.1116253268360982e-09
625,1.1114001491528804e-09
626,1.1254045711165083e-09
627,1.1323887538109061e-09
628,1.1062563898781244e-09
629,1.117382442068437e-09
630,1.105687549857373e-09
631,1.0935931662747795e-09
632,1.1045676697078634e-09
633,1.117802742653283e-09
634,1.0942196049081804e-09
635,1.1134496566022974e-09
636,1.0958243727778436e-09
637,1.1004482824833377e-09
638,1.0870958712700435e-09
639,1.098577573719424e-09
640,1.099539749229716e-09
641,1.0822170497795447e-09
642,1.0840470522494284e-09
643,1.0939943391176265e-09
644,1.089052890161564e-09
645,1.098142892719811e-09
646,1.0659101958521028e-09
647,1.0682479253899014e-09
648,1.076363043510255e-09
649,1.0870217023594909e-09
650,1.0605451074364312e-09
651,1.0743024159690793e-09
652,1.0653446415463657e-09
653,1.0895661856342631e-09
654,1.0687033462059828e-09
655,1.0674470074750628e-09
656,1.0706214678132011e-09
657,1.060368954218736e-09
658,1.0595403506191637e-09
659,1.0632395512727915e-09
660,1.0519235668359475e-09
661,1.0474139780235261e-09
662,1.0538757419541113e-09
663,1.0528684364266372e-09
664,1.0593517621694694e-09
665,1.0644967766555056e-09
666,1.0483570694729996e-09
667,1.0434773751896944e-09
668,1.0374653729985361e-09
669,1.0161825859620943e-09
670,1.0329532174649002e-09
671,1.0286714417814808e-09
672,1.0473828849634608e-09
673,1.0494029155646277e-09
674,1.0433352934794907e-09
675,1.0264554865648564e-09
676,1.0321083387178532e-09
677,1.0218440693371713e-09
678,1.0237091338207981e-09
679,1.027122269057663e-09
680,1.0257329946121494e-09
681,1.0275851963971922e-09
682,1.0177149904730655e-09
683,1.0197480107838313e-09
684,1.021330552654396e-09
685,1.021136217709153e-09
686,1.0087322482279874e-09
687,1.0227109720587554e-09
688,1.0189823972700168e-09
689,9.92980380627351e-10
690,1.0106570880894063e-09
691,1.0062317559225597e-09
692,1.00855221322399e-09
693,9.881678213444832e-10
694,1.0032529129933751e-09
695,9.872504373208308e-10
696,9.768384443044876e-10
697,1.0032673055781325e-09
698,9.99523977046885e-10
699,1.0037325720839257e-09
700,9.809156053713287e-10
701,9.85442843425383e-10
702,9.821243947451491e-10
703,9.848047862535873e-10
704,9.969873792080616e-10
705,9.681272716091693e-10
706,9.810110230187335e-10
707,9.86585648617619e-10
708,9.959608529127834e-10
709,9.756291151992157e-10
710,9.845141699715941e-10
711,9.845733621945519e-10
712,9.663389945425887e-10
713,9.666887482959262e-10
714,9.758613504519456e-10
715,9.63272790336464e-10
716,9.813747089314597e-10
717,9.597233372160557e-10
718,9.619433319915494e-10
719,9.579023990823702e-10
720,9.663464653747655e-10
721,9.662984028479214e-10
722,9.655189072101135e-10
723,9.605833491762417e-10
724,9.537659840390665e-10
725,9.391822298969406e-10
726,9.456017151439944e-10
727,9.569073677608546e-10
728,9.393811866192585e-10
729,9.550120824166373e-10
730,9.590554712735704e-10
731,9.279409114181341e-10
732,9.38781971793284e-10
733,9.395674915100652e-10
734,9.389281124641022e-10
735,9.268319976902948e-10
736,9.372144667456353e-10
737,9.318327971111418e-10
738,9.372964043141555e-10
739,9.420199897883925e-10
740,9.48272362219054e-10
741,9.000471875258599e-10
742,9.310812659095605e-10
743,9.257890356250613e-10
744,9.14253355782978e-10
745,9.233010261988107e-10
746,9.22655066844803e-10
747,9.415228836371995e-10
748,9.27596613613196e-10
749,9.241597837468128e-10
750,9.052709343842941e-10
751,9.076905546493787e-10
752,9.199239320396547e-10
753,9.044174824280362e-10
754,9.03319312794971e-10
755,9.05661493115301e-10
756,9.216050990953064e-10
757,9.120976956097239e-10
758,9.023233483024942e-10
759,8.976715361039636e-10
760,8.887805585142473e-10
761,9.11218118668232e-10
762,8.917853186192777e-10
763,8.947523810677576e-10
764,9.087505809396082e-10
765,8.840163681749552e-10
766,8.923399507288905e-10
767,8.947180145355301e-10
768,8.788558214686198e-10
769,9.017914785671591e-10
770,8.693063281935961e-10
771,8.896707402575298e-10
772,8.975947449707351e-10
773,8.872365246579677e-10
774,8.811423508497928e-10
775,8.89401601357196e-10
776,8.81018050168694e-10
777,8.792562456743544e-10
778,8.683351725762364e-10
779,8.67613715181465e-10
780,8.708607827676253e-10
781,8.710289532835515e-10
782,8.519486389500266e-10
783,8.759908690271065e-10
784,8.686868798305043e-10
785,8.716819742959436e-10
786,8.785746336003978e-10
787,8.581376965300378e-10
788,8.766546766175335e-10
789,8.658954201421998e-10
790,8.633555214570194e-10
791,8.498291541618524e-10
792,8.597249108227584e-10
793,8.531911549037026e-10
794,8.520460063250845e-10
795,8.444905881265513e-10
796,8.501528516496253e-10
797,8.503069108539337e-10
798,8.377011113818436e-10
799,8.487053931329816e-10
800,8.536433412942404e-10
801,8.603032143282893e-10
802,8.402189543270165e-10
803,8.559792299113765e-10
804,8.291401899586616e-10
805,8.604185931139046e-10
806,8.455162474508901e-10
807,8.407279763175563e-10
808,8.390117630721654e-10
809,8.440125571350278e-10
810,8.416548042511204e-10
811,8.343950283155449e-10
812,8.240113378957782e-10
813,8.386685732766226e-10
814,8.377013905571266e-10
815,8.252697879957656e-10
816,8.298703472268355e-10
817,8.291493544552382e-10
818,8.275923498368994e-10
819,8.365302364528803e-10
820,8.367098518530716e-10
821,8.225131135050408e-10
822,8.133327399395494e-10
823,8.265186817135763e-10
824,8.109629313878688e-10
825,8.155987934239314e-10
826,8.114449773482507e-10
827,8.127543292581547e-10
828,8.165393680135923e-10
829,8.003426466312977e-10
830,8.066089894901784e-10
831,8.249549208672562e-10
832,8.068513069666241e-10
833,8.092947240760274e-10
834,8.007043143350567e-10
835,8.061991996116361e-10
836,7.959494230355005e-10
837,8.057050661970498e-10
838,8.093298492462471e-10
839,8.041308195091691e-10
840,8.020036179766634e-10
841,7.972584599897542e-10
842,8.097639953307139e-10
843,7.899593248306272e-10
844,7.857621686055773e-10
845,7.922768152146623e-10
846,7.986358273027645e-10
847,7.894790414837018e-10
848,7.708811932525195e-10
849,7.937009368403727e-10
850,7.833211454013292e-10
851,7.886036381016358e-10
852,7.882978407665466e-10
853,7.721609996480949e-10
854,7.717424448781601e-10
855,7.721730355406249e-10
856,7.792768584950711e-10
857,7.8233131719547e-10
858,7.711752627377294e-10
859,7.803895937103232e-10
860,7.689658490134174e-10
861,7.761945104324799e-10
862,7.841830174690198e-10
863,7.88519339725309e-10
864,7.684822435084997e-10
865,7.641905680036471e-10
866,7.856181400347982e-10
867,7.696805937969809e-10
868,7.752882831843126e-10
869,7.761871563651572e-10
870,7.767419169930018e-10
871,7.670571198720426e-10
872,7.705277656349253e-10
873,7.665987758297561e-10
874,7.791383857752502e-10
875,7.593092789114809e-10
876,7.655658061775232e-10
877,7.644446618712509e-10
878,7.638610566896535e-10
879,7.593672562790637e-10
880,7.501680386331192e-10
881,7.538977080024135e-10
882,7.529187757402261e-10
883,7.578877953533851e-10
884,7.568927458525172e-10
885,7.657955166957777e-10
886,7.529426600309438e-10
887,7.534432692291507e-10
888,7.434401514447816e-10
889,7.50033917078797e-10
890,7.47873380700958e-10
891,7.306783052119714e-10
892,7.563763183995344e-10
893,7.590833832699677e-10
894,7.46607098375775e-10
895,7.349328777807661e-10
896,7.422953263958951e-10
897,7.377822151585958e-10
898,7.387402727022589e-10
899,7.431462688083376e-10
900,7.434719372107006e-10
901,7.23783385869027e-10
902,7.339106561456483e-10
903,7.398264456147393e-10
904,7.343333997451727e-10
905,7.306292731885203e-10
906,7.363581540386599e-10
907,7.219169697705279e-10
908,7.263149672572643e-10
909,7.293084664746152e-10
910,7.3445405809931e-10
911,7.376657817429812e-10
912,7.255846705311714e-10
913,7.222600329401219e-10
914,7.294352048157285e-10
915,7.320044678269656e-10
916,7.240950578196714e-10
917,7.155192373951963e-10
918,7.256458678183809e-10
919,7.108634230014072e-10
920,7.21638239198604e-10
921,7.209481947095221e-10
922,7.129840462986643e-10
923,7.157984177805591e-10
924,6.946701461747545e-10
925,7.250800539295178e-10
926,7.109277028165482e-10
927,7.15934083953348e-10
928,7.038584232978386e-10
929,6.99906352320864e-10
930,6.997664090558696e-10
931,7.105412444365841e-10
932,7.161049800514378e-10
933,7.039553991651215e-10
934,7.12871011582309e-10
935,7.107057891761859e-10
936,6.985808864709865e-10
937,6.908802192999391e-10
938,6.977969187931796e-10
939,7.044616670775554e-10
940,6.861787500065369e-10
941,6.918041089552243e-10
942,6.995250831087457e-10
943,6.871161392990737e-10
944,6.957277396322055e-10
945,6.972393261031888e-10
946,6.792816914524314e-10
947,6.968707698282664e-10
948,6.928124534403222e-10
949,6.907668230644981e-10
950,6.95016712802924e-10
951,6.900206452086903e-10
952,7.011362380329052e-10
953,6.894357015020254e-10
954,6.777746566178401e-10
955,6.868799615252606e-10
956,6.911609005599316e-10
957,6.944387942227624e-10
958,6.716304807096426e-10
959,6.794804039626378e-10
960,6.760319526760513e-10
961,6.661068126678617e-10
962,6.859905348390997e-10
963,6.883916278424212e-10
964,6.710838762712544e-10
965,6.765854781032376e-10
966,6.678900227045336e-10
967,6.688753362792317e-10
968,6.645587965961634e-10
969,6.723693042153557e-10
970,6.72377515275831e-10
971,6.815182639756902e-10
972,6.658718582163108e-10
973,6.814406586302226e-10
974,6.620593626143694e-10
975,6.728543405370439e-10
976,6.570520807279574e-10
977,6.676686723343384e-10
978,6.684959228534529e-10
979,6.689718657694369e-10
980,6.582798039491906e-10
981,6.602819344512603e-10
982,6.528976222277794e-10
983,6.710440909268012e-10
984,6.563065773186798e-10
985,6.63675743647309e-10
986,6.551528781176811e-10
987,6.562198990947567e-10
988,6.653458382303597e-10
989,6.552428974915262e-10
990,6.439744730157889e-10
991,6.411185644131031e-10
992,6.604551518607036e-10
993,6.40396191317707e-10
994,6.480988739740957e-10
995,6.565206330875468e-10
996,6.421798115894257e-10
997,6.49699067934818e-10
998,6.533898522312445e-10
999,6.405135525496934e-10
1000,6.557808227432014e-10
1001,6.458282621145826e-10
1002,6.448162192905852e-10
1003,6.365399266058066e-10
1004,6.412440240680725e-10
1005,6.406931394574787e-10
1006,6.44013148457689e-10
1007,6.456372097990467e-10
1008,6.457035235530364e-10
1009,6.18229384293264e-10
1010,6.322504720231097e-10
1011,6.332922811739465e-10
1012,6.488748281515018e-10
1013,6.301569750661088e-10
1014,6.336456144541943e-10
1015,6.447427180262875e-10
1016,6.342858934984136e-10
1017,6.191367043945916e-10
1018,6.241544705699571e-10
1019,6.313319273158745e-10
1020,6.192882686058272e-10
1021,6.287981568801868e-10
1022,6.242399920873224e-10
1023,6.154071540202138e-10
1024,6.176201130645777e-10
1025,6.180329900537477e-10
1026,6.184381052107881e-10
1027,6.172841459148575e-10
1028,6.308993064234698e-10
1029,6.19813388653219e-10
1030,6.243052114533371e-10
1031,6.17590154426148e-10
1032,6.200968774475474e-10
1033,6.27895476425959e-10
1034,6.218163001359973e-10
1035,6.283170627222263e-10
1036,6.179294800532449e-10
1037,6.17548244118197e-10
1038,6.119069627783233e-10
1039,6.201224487943185e-10
1040,6.165900770108917e-10
1041,6.096214183123292e-10
