l,cl
99,5.610565716991553e-10
100,5.588535865765362e-10
101,5.42962455834747e-10
102,5.444735672027595e-10
103,5.310738537511116e-10
104,5.275036528627138e-10
105,5.226413493337923e-10
106,5.220339282550561e-10
107,5.148214837900112e-10
108,5.153711934076254e-10
109,4.954921609831168e-10
110,4.89458294234025e-10
111,4.989268181081767e-10
112,4.786764821509546e-10
113,4.839516441455661e-10
114,4.770670788539166e-10
115,4.6414604593823685e-10
116,4.673115533808375e-10
117,4.6154008536998564e-10
118,4.549225123373883e-10
119,4.5003398566842864e-10
120,4.428795238054124e-10
121,4.432475648946126e-10
122,4.3875865692709854e-10
123,4.3142940003394904e-10
124,4.280721951050049e-10
125,4.2285005896625357e-10
126,4.1948061691664307e-10
127,4.1888883725146493e-10
128,4.1128322611962354e-10
129,4.0197366455368953e-10
130,4.0039489428601124e-10
131,3.9739539152044966e-10
132,3.993394211270546e-10
133,3.910794680027125e-10
134,3.910937137320325e-10
135,3.838778498878296e-10
136,3.802533184625703e-10
137,3.738346072549959e-10
138,3.8065050961060506e-10
139,3.6872903834265125e-10
140,3.672368338021461e-10
141,3.710278567297005e-10
142,3.6227712780777456e-10
143,3.5886295422592575e-10
144,3.5429754703308223e-10
145,3.595133117609252e-10
146,3.5275745259963634e-10
147,3.476427061473674e-10
148,3.3729551750220387e-10
149,3.3933787964915957e-10
150,3.406897642043982e-10
151,3.429251785888946e-10
152,3.4705611487174037e-10
153,3.3534530468002075e-10
154,3.2549518381851065e-10
155,3.235788616875548e-10
156,3.296760795305314e-10
157,3.2129840684570324e-10
158,3.1478086040784086e-10
159,3.2047831757132894e-10
160,3.157463487383437e-10
161,3.175379141469324e-10
162,3.1181766981599153e-10
163,3.0824550272969014e-10
164,3.044688371008774e-10
165,3.0680025825626965e-10
166,3.044686977339018e-10
167,3.0491865010016873e-10
168,3.058105909821238e-10
169,2.9300946954438946e-10
170,2.933839967727266e-10
171,2.943138201515429e-10
172,2.9102314578072883e-10
173,2.987925138636014e-10
174,2.8786388311284106e-10
175,2.824532891715019e-10
176,2.886730134252528e-10
177,2.800809399557173e-10
178,2.8127168826262193e-10
179,2.8297753141569077e-10
180,2.7495340229707897e-10
181,2.764275284413837e-10
182,2.7735863379704476e-10
183,2.6991074354856925e-10
184,2.73201244865312e-10
185,2.678077030446853e-10
186,2.678703342472893e-10
187,2.670436065090223e-10
188,2.6616154395623274e-10
189,2.655140516764305e-10
190,2.641152193805985e-10
191,2.5876483545269193e-10
192,2.5569359563148065e-10
193,2.5945896261060954e-10
194,2.6131573769329403e-10
195,2.5310276987575046e-10
196,2.5454600998846044e-10
197,2.496317678163262e-10
198,2.561575866060907e-10
199,2.53087834758074e-10
200,2.432693023884277e-10
201,2.459021675345388e-10
202,2.45990184216784e-10
203,2.420190284274436e-10
204,2.4393956103607307e-10
205,2.360462660884409e-10
206,2.4151534020084383e-10
207,2.3923360667404207e-10
208,2.350660813533169e-10
209,2.3500393389764485e-10
210,2.2877540567758677e-10
211,2.3669794956132253e-10
212,2.3054913625933318e-10
213,2.3534747860363627e-10
214,2.3129273085447591e-10
215,2.3408023685791186e-10
216,2.3157648017192523e-10
217,2.263872669196226e-10
218,2.2854880539045898e-10
219,2.1998872602986914e-10
220,2.2145305505180718e-10
221,2.1936713742945874e-10
222,2.2102376984365252e-10
223,2.1875143606238847e-10
224,2.1985350809034035e-10
225,2.1447629359059472e-10
226,2.1375365634974704e-10
227,2.1491589225484096e-10
228,2.1544946872981455e-10
229,2.1611097307497783e-10
230,2.1099125450592768e-10
231,2.1312163083811752e-10
232,2.0995517514105136e-10
233,2.0848711783757073e-10
234,2.087257975484158e-10
235,2.0465403899068845e-10
236,2.0936915420366258e-10
237,2.0625386167728642e-10
238,2.0568311573046632e-10
239,2.0613161621685746e-10
240,2.014465298921358e-10
241,1.981689790914177e-10
242,2.0012043717897605e-10
243,1.991743199596841e-10
244,2.0031476759120542e-10
245,1.9739355406608912e-10
246,1.9727088210889744e-10
247,1.9741951475819028e-10
248,1.9409945614050604e-10
249,1.9605240450301861e-10
250,1.9339485813464682e-10
251,1.9361692543186648e-10
252,1.8884534110136242e-10
253,1.9116001683407325e-10
254,1.8882616582935505e-10
255,1.888809004747563e-10
256,1.8888966949283216e-10
257,1.8836412423015107e-10
258,1.8389185665863415e-10
259,1.854576022905465e-10
260,1.861380554415268e-10
261,1.843438541191468e-10
262,1.8414153894956125e-10
263,1.821535051198538e-10
264,1.8454169671384313e-10
265,1.8141338428933344e-10
266,1.7982819756944667e-10
267,1.798878870185034e-10
268,1.777871672409434e-10
269,1.7614596105889133e-10
270,1.7557232564816465e-10
271,1.7433561139077702e-10
272,1.759155559685826e-10
273,1.7453641028265375e-10
274,1.7638939221552768e-10
275,1.7356226710675538e-10
276,1.7278806551138737e-10
277,1.7406743044402037e-10
278,1.7320250354307228e-10
279,1.7252976072732116e-10
280,1.7093947779007268e-10
281,1.7074979292627012e-10
282,1.7105892923341168e-10
283,1.6789870799901962e-10
284,1.6824858711446324e-10
285,1.649130311636632e-10
286,1.6573448485614345e-10
287,1.6976170716857395e-10
288,1.6357875780216227e-10
289,1.6695554780836722e-10
290,1.6212915738085563e-10
291,1.640755865060038e-10
292,1.631998094556642e-10
293,1.6201584144229985e-10
294,1.5987827844411262e-10
295,1.5963059756059633e-10
296,1.6141383535695197e-10
297,1.5985134718427803e-10
298,1.6070415594607893e-10
299,1.5954862215748552e-10
300,1.5779915336468934e-10
301,1.551905012573901e-10
302,1.5662789402975492e-10
303,1.5510849047400527e-10
304,1.559781480497647e-10
305,1.5379606653422376e-10
306,1.5768560362099494e-10
307,1.5486514852234566e-10
308,1.5391947660328252e-10
309,1.529008497101772e-10
310,1.5215129340766035e-10
311,1.4908366592489585e-10
312,1.5177015698107991e-10
313,1.5262624217368467e-10
314,1.4859519152415786e-10
315,1.5140823442403713e-10
316,1.4993333163326333e-10
317,1.4723573003185455e-10
318,1.4527340235784706e-10
319,1.451003164787632e-10
320,1.489021757435882e-10
321,1.4414056265904543e-10
322,1.4682730448598827e-10
323,1.4432569468269133e-10
324,1.4448072181360466e-10
325,1.4468006071775531e-10
326,1.4364060424105948e-10
327,1.4418068978748359e-10
328,1.418798410025837e-10
329,1.425152323064279e-10
330,1.4087743420560108e-10
331,1.4177922437545792e-10
332,1.409785869737361e-10
333,1.391883659057484e-10
334,1.3871874782805455e-10
335,1.3970712228940995e-10
336,1.4072724598833385e-10
337,1.3861249225632013e-10
338,1.3747490161939566e-10
339,1.3750057113175223e-10
340,1.3721693273784896e-10
341,1.398444231487134e-10
342,1.3755571422475372e-10
343,1.357145213840503e-10
344,1.34089928721013e-10
345,1.3578057072842905e-10
346,1.346520728682056e-10
347,1.367036060141547e-10
348,1.3224352887475585e-10
349,1.3725708145143474e-10
350,1.3271830445792888e-10
351,1.3181721732529594e-10
352,1.333634390904601e-10
353,1.3183321194538808e-10
354,1.3288373568186034e-10
355,1.326308337122619e-10
356,1.3230186156592082e-10
357,1.274927995473124e-10
358,1.3171285792713458e-10
359,1.2977771329242653e-10
360,1.2781769240936232e-10
361,1.2935285901209716e-10
362,1.2876352297228705e-10
363,1.284689223964045e-10
364,1.2483453824647273e-10
365,1.2769539336976672e-10
366,1.2621109596806784e-10
367,1.2623462784345012e-10
368,1.248227308263312e-10
369,1.2383519982617852e-10
370,1.2489986076839607e-10
371,1.2341483264817417e-10
372,1.2672617328842888e-10
373,1.2144981313131008e-10
374,1.2654215394774136e-10
375,1.2349814626770857e-10
376,1.2297236856312883e-10
377,1.2158135697141624e-10
378,1.240055054294122e-10
379,1.202313485482715e-10
380,1.2157924987496971e-10
381,1.2225319066920402e-10
382,1.201636969757856e-10
383,1.1961800490116288e-10
384,1.2055312755615516e-10
385,1.179674447589968e-10
386,1.1859490530435445e-10
387,1.175382181437631e-10
388,1.188746832271642e-10
389,1.1744201414117574e-10
390,1.1570964116991161e-10
391,1.1984431826600267e-10
392,1.155093799978098e-10
393,1.1509491100330549e-10
394,1.1674299810224106e-10
395,1.1507342046140873e-10
396,1.1657094452907213e-10
397,1.1511969256545996e-10
398,1.1518536041260443e-10
399,1.1501331888671854e-10
400,1.1551303922418942e-10
401,1.1451683939940815e-10
402,1.1269857560221408e-10
403,1.1297232927385068e-10
404,1.120970095133862e-10
405,1.1168826516287873e-10
406,1.1101132316941309e-10
407,1.1080416574276756e-10
408,1.108936729459619e-10
409,1.0891700891376293e-10
410,1.1200914479467402e-10
411,1.1038618114571389e-10
412,1.0957095437707829e-10
413,1.0928651798300278e-10
414,1.0876841881397401e-10
415,1.0700521610945077e-10
416,1.1184582960250583e-10
417,1.0999346519213189e-10
418,1.0894981515141626e-10
419,1.0968084844068727e-10
420,1.0838453437620962e-10
421,1.0696008221838705e-10
422,1.075831552965404e-10
423,1.0660073990350341e-10
424,1.0548806912102052e-10
425,1.0586087528573441e-10
426,1.0425172362553036e-10
427,1.0568567220730791e-10
428,1.0610924226535344e-10
429,1.0462962081802232e-10
430,1.0422549201059501e-10
431,1.0347992320626937e-10
432,1.0482691126248313e-10
433,1.0562859345972802e-10
434,1.031353875938598e-10
435,1.0274697200465664e-10
436,1.0298515698929336e-10
437,1.0328282052590737e-10
438,1.033995737600618e-10
439,1.0127073989181714e-10
440,1.0261404164024534e-10
441,1.0237528814026213e-10
442,1.0241559427837057e-10
443,1.015092229888499e-10
444,9.984895068823283e-11
445,1.0203000731844185e-10
446,1.0009669230884935e-10
447,9.88654757944438e-11
448,9.911862131236629e-11
449,9.987204947825235e-11
450,9.939641928962182e-11
451,9.800757679449534e-11
452,9.903727112404002e-11
453,9.885034716337333e-11
454,9.945817483264058e-11
455,9.644210845313603e-11
456,9.739530968947353e-11
457,9.697787018234051e-11
458,9.832699952227749e-11
459,9.67994467008306e-11
460,9.59632247683909e-11
461,9.751905861470214e-11
462,9.675727228316743e-11
463,9.507615851630461e-11
464,9.565762886589602e-11
465,9.496814636250342e-11
466,9.447768910189509e-11
467,9.481810293011819e-11
468,9.450845367930543e-11
469,9.357211319378746e-11
470,9.375398058844529e-11
471,9.338553922096237e-11
472,9.498042701843813e-11
473,9.344973662041882e-11
474,9.39426005962072e-11
475,9.374294449167565e-11
476,9.183896977743609e-11
477,9.354355869615027e-11
478,9.217052544143375e-11
479,9.144807726798474e-11
480,9.29058607416198e-11
481,9.024784885213891e-11
482,9.337521311618563e-11
483,9.113259216557545e-11
484,8.972767785564982e-11
485,9.090639497847383e-11
486,8.951339380044294e-11
487,8.969752589335359e-11
488,8.997180678547119e-11
489,8.844330923305768e-11
490,8.896866329507595e-11
491,8.736629155750582e-11
492,8.759807842439634e-11
493,8.929325889330503e-11
494,9.016965770045605e-11
495,8.70065582576208e-11
496,8.867491647811225e-11
497,8.627644403223669e-11
498,8.696294548740338e-11
499,8.767928333472165e-11
500,8.727857713134047e-11
501,8.73009630797885e-11
502,8.535582784035167e-11
503,8.588847609869038e-11
504,8.725359797420939e-11
505,8.515040311164563e-11
506,8.560804937372571e-11
507,8.608013634201878e-11
508,8.407958188367632e-11
509,8.555442874966464e-11
510,8.529244400509623e-11
511,8.64035689159075e-11
512,8.480070854643146e-11
513,8.404851684319104e-11
514,8.463288889519882e-11
515,8.356137175748867e-11
516,8.531573344902808e-11
517,8.576237407881463e-11
518,8.278732159781102e-11
519,8.238989299281734e-11
520,8.465345929750599e-11
521,8.109928417959326e-11
522,8.196448885066427e-11
523,8.336462760615502e-11
524,8.429050559398485e-11
525,8.234425167909331e-11
526,8.207948788933341e-11
527,7.984518951760996e-11
528,8.22062854712109e-11
529,8.225443763155082e-11
530,8.044672270067612e-11
531,8.185586420576399e-11
532,8.031198632536527e-11
533,8.088500806914915e-11
534,8.095595331710347e-11
535,8.118284305660704e-11
536,7.81733102044755e-11
537,8.056388438729749e-11
538,8.062881770257858e-11
539,8.007152004341974e-11
540,7.789579775389835e-11
541,7.820053902076017e-11
542,7.922739221267714e-11
543,7.737717792962916e-11
544,7.821123952963828e-11
545,7.951338560462976e-11
546,7.701943866651122e-11
547,7.820577413173607e-11
548,7.709148304103552e-11
549,7.7294339571675e-11
550,7.802203971123729e-11
551,7.681482116844315e-11
552,7.770589598882898e-11
553,7.748096585256893e-11
554,7.737246810746845e-11
555,7.567015605364224e-11
556,7.506549708607255e-11
557,7.640882805586201e-11
558,7.608815113660018e-11
559,7.652425509888133e-11
560,7.449426778232784e-11
561,7.453513999406032e-11
562,7.496663014299998e-11
563,7.406156599515334e-11
564,7.551593504081858e-11
565,7.425986013615979e-11
566,7.562251832109434e-11
567,7.478376136662461e-11
568,7.398022574846737e-11
569,7.570037950755249e-11
570,7.341187566877444e-11
571,7.344920873455243e-11
572,7.38257227960878e-11
573,7.331664753738836e-11
574,7.268521623456518e-11
575,7.22551150152591e-11
576,7.300427623790639e-11
577,7.298802569357391e-11
578,7.127707042299328e-11
579,7.261462744628088e-11
580,7.297124433006568e-11
581,7.156621500486549e-11
582,7.163728826528912e-11
583,7.121133156164941e-11
584,7.181809888643601e-11
585,7.155388081820537e-11
586,7.167496534575802e-11
587,6.985219576495106e-11
588,7.150272383366062e-11
589,7.231492311282447e-11
590,7.012307764134844e-11
591,6.919179369485594e-11
592,7.030369944479621e-11
593,7.037166270498456e-11
594,6.980153441378575e-11
595,6.879875214805299e-11
596,6.914513181124431e-11
597,6.992890369053179e-11
598,6.961500447411812e-11
599,6.957720527058654e-11
600,6.868048668039488e-11
601,6.888915564754359e-11
602,6.826150486627712e-11
603,6.874821953157358e-11
604,6.782196556400495e-11
605,6.919409889305362e-11
606,6.823294438635288e-11
607,6.924767174495132e-11
608,6.846577016457646e-11
609,6.749263335262508e-11
610,6.762332071187488e-11
611,6.825928401524295e-11
612,6.78859321396097e-11
613,6.673569901432665e-11
614,6.761920721499887e-11
615,6.589545903687193e-11
616,6.773767897225003e-11
617,6.656719383404944e-11
618,6.634546594190688e-11
619,6.719579291722436e-11
620,6.554396645047743e-11
621,6.5615380702019e-11
622,6.605475177144405e-11
623,6.585816736617665e-11
624,6.474334450691581e-11
625,6.610042253924113e-11
626,6.513310045273188e-11
627,6.576760506375644e-11
628,6.443384709153428e-11
629,6.422644543683923e-11
630,6.447782408557362e-11
631,6.452596270002066e-11
632,6.376856576167364e-11
633,6.486346263077851e-11
634,6.528603578405058e-11
635,6.493678894539761e-11
636,6.376702311049385e-11
637,6.380578262172914e-11
638,6.457396573384448e-11
639,6.337404376683345e-11
640,6.31785297250095e-11
641,6.375170576467548e-11
642,6.235998735309316e-11
643,6.431684224624221e-11
644,6.260906271066856e-11
645,6.188298779448392e-11
646,6.206423447611917e-11
647,6.268406879162566e-11
648,6.189544841871838e-11
649,6.18999858051347e-11
650,6.297443852626118e-11
651,6.158735522018396e-11
652,6.224659854691195e-11
653,6.209455725479389e-11
654,6.102481390249956e-11
655,6.14087025062206e-11
656,6.138879543919231e-11
657,6.14795870888699e-11
658,6.259551834004925e-11
659,6.114628105236373e-11
660,6.055954753922634e-11
661,6.073718441893886e-11
662,6.058528133802987e-11
663,6.057009458108849e-11
664,6.065398641375633e-11
665,6.091071702041513e-11
666,5.941492381017667e-11
667,6.004160391437363e-11
668,5.975930903377942e-11
669,5.905375385906705e-11
670,6.066030125844317e-11
671,5.973446255208203e-11
672,5.977241961248282e-11
673,5.849827849700593e-11
674,5.891919868800001e-11
675,5.887818503188008e-11
676,5.943258556849188e-11
677,5.857931882219041e-11
678,5.910800450695965e-11
679,5.8080886132715225e-11
680,6.012370844452906e-11
681,5.910148990345388e-11
682,5.77969132261125e-11
683,5.827636458406034e-11
684,5.825427605008079e-11
685,5.826896351337492e-11
686,5.7410611545938645e-11
687,5.71448274672363e-11
688,5.781407350214425e-11
689,5.697792823313385e-11
690,5.7226158432925315e-11
691,5.6753092415340374e-11
692,5.762328660244671e-11
693,5.667587151944559e-11
694,5.676184958120429e-11
695,5.729563342268857e-11
696,5.595941144675024e-11
697,5.6452149798718707e-11
698,5.6082398815505213e-11
699,5.604614059631238e-11
700,5.595524296586943e-11
701,5.6593724603527033e-11
702,5.601525343674167e-11
703,5.6869971860728605e-11
704,5.5357336348294475e-11
705,5.5383592167071225e-11
706,5.591941554689249e-11
707,5.5169215304951184e-11
708,5.557785906100132e-11
709,5.572373864415256e-11
710,5.5661876049760364e-11
711,5.449315573794063e-11
712,5.5215985990289915e-11
713,5.449434175032946e-11
714,5.366889411788592e-11
715,5.3474576687116726e-11
716,5.4194731465408564e-11
717,5.464535438400839e-11
718,5.407380992303987e-11
719,5.3710954681685736e-11
720,5.494078737264445e-11
721,5.360306659975662e-11
722,5.332800794903577e-11
723,5.375825360822398e-11
724,5.3728473666030645e-11
725,5.3263582227810444e-11
726,5.391288247544929e-11
727,5.2622902598236816e-11
728,5.318941983055912e-11
729,5.3026859400741225e-11
730,5.2313307552989505e-11
731,5.340529296726928e-11
732,5.276149463459427e-11
733,5.2746465117225995e-11
734,5.3456457324319965e-11
735,5.259416139999679e-11
736,5.296923784194068e-11
737,5.3348265889866384e-11
738,5.178582029990584e-11
739,5.233108678233566e-11
740,5.179393391137593e-11
741,5.244702680676489e-11
742,5.1702039776096976e-11
743,5.192636507460165e-11
744,5.187200031170467e-11
745,5.14676116005997e-11
746,5.209137557107032e-11
747,5.157776440533665e-11
748,5.190479512792486e-11
749,5.192033305957915e-11
750,5.042417613416256e-11
751,5.193380338922675e-11
752,5.156020794444983e-11
753,5.13382750603795e-11
754,5.078284921877089e-11
755,4.985328021463108e-11
756,4.92741355311036e-11
757,5.095213399290551e-11
758,4.973776438490086e-11
759,5.0912734884949107e-11
760,4.8936253392010886e-11
761,5.0400935237758584e-11
762,4.8866236723168544e-11
763,4.9695631371092964e-11
764,4.981914709008891e-11
765,4.931048850579037e-11
766,4.902590273454648e-11
767,4.969350339319207e-11
768,4.94244903148341e-11
769,4.93088156000602e-11
770,4.941035117846241e-11
771,4.906413133253538e-11
772,4.79383848397002e-11
773,4.8578115851151246e-11
774,4.988426931071712e-11
775,4.90760183012801e-11
776,4.920586709945726e-11
777,4.8652267390298165e-11
778,4.8271691746069045e-11
779,4.7375045138972655e-11
780,4.8148562601271584e-11
781,4.8371031526950625e-11
782,4.779071445677605e-11
783,4.85507277008342e-11
784,4.803799435167847e-11
785,4.8593920851279536e-11
786,4.777018498432533e-11
787,4.748168206320725e-11
788,4.7072239341675404e-11
789,4.824422706133025e-11
790,4.736472801583491e-11
791,4.7194333397253755e-11
792,4.709949441881593e-11
793,4.6687201162892893e-11
794,4.686533303889705e-11
795,4.7355853769488366e-11
796,4.7510141817372134e-11
797,4.629001639307343e-11
798,4.660297904793327e-11
799,4.666991225895757e-11
800,4.7638972128292835e-11
801,4.639862890325299e-11
802,4.656041615581631e-11
803,4.6739826758337396e-11
804,4.653445346483482e-11
805,4.5944001334491736e-11
806,4.5878767310194293e-11
807,4.596908204489603e-11
808,4.5798374738148104e-11
809,4.599466594421055e-11
810,4.546102261076119e-11
811,4.507686946338499e-11
812,4.467780173938135e-11
813,4.5004158643029983e-11
814,4.5141469417420314e-11
815,4.5960414049995095e-11
816,4.5242804274060343e-11
817,4.510173719319298e-11
818,4.50932744350264e-11
819,4.520225241525863e-11
820,4.431755069455242e-11
821,4.4364917191083604e-11
822,4.496546872231979e-11
823,4.5240350866178326e-11
824,4.482754046398695e-11
825,4.5056355037464406e-11
826,4.4369668997889456e-11
827,4.421681379345141e-11
828,4.3910835419564894e-11
829,4.446001565641238e-11
830,4.430253926840134e-11
831,4.4040535355608825e-11
832,4.4145038845316795e-11
833,4.385389192930038e-11
834,4.426552466019574e-11
835,4.381684158290965e-11
836,4.314711843548272e-11
837,4.352353509552208e-11
838,4.3569950116921115e-11
839,4.345811946272503e-11
840,4.3231294250330496e-11
841,4.408691796872394e-11
842,4.3487359822025575e-11
843,4.288744913409869e-11
844,4.3806031250736944e-11
845,4.278683268012339e-11
846,4.319700361972941e-11
847,4.307973100075247e-11
848,4.285794221724211e-11
849,4.2853228949365815e-11
850,4.2582371043277484e-11
851,4.248955380748048e-11
852,4.264203638748896e-11
853,4.288239604482683e-11
854,4.187038314974926e-11
855,4.273904306211138e-11
856,4.2816699584771884e-11
857,4.280316796317117e-11
858,4.2035218712025294e-11
859,4.129372059961147e-11
860,4.1727428013246596e-11
861,4.178916914734152e-11
862,4.167850028459107e-11
863,4.169598318042578e-11
864,4.1778621312194774e-11
865,4.131268611974325e-11
866,4.1890917810939706e-11
867,4.088626944483717e-11
868,4.152865905909069e-11
869,4.161911641569764e-11
870,4.106271724867866e-11
871,4.056781607033766e-11
872,4.146943004152863e-11
873,4.155046304364256e-11
874,4.0894697816142234e-11
875,4.059345229157244e-11
876,4.112410435673919e-11
877,4.0401849323972627e-11
878,4.046702714899539e-11
879,4.0314698094153153e-11
880,4.075224649238247e-11
881,4.0677242602477096e-11
882,4.068509748631272e-11
883,3.9475917571505274e-11
884,4.108193264505004e-11
885,4.0502846104399697e-11
886,4.029675333577863e-11
887,4.0059526980899256e-11
888,3.984401983496715e-11
889,4.05456953518166e-11
890,4.0042854791002884e-11
891,4.0329629104100167e-11
892,4.0226159555536495e-11
893,3.922602479954212e-11
894,3.993212028975429e-11
895,3.937574296462746e-11
896,3.9544323444802294e-11
897,3.907147619839061e-11
898,3.912474764159798e-11
899,3.9064500871233944e-11
900,3.853287390474414e-11
901,3.821538798429843e-11
902,3.9862432775042436e-11
903,3.8604879421131634e-11
904,3.9228986035885705e-11
905,3.8997473497791195e-11
906,3.9330009214277105e-11
907,3.843113355750843e-11
908,3.8256706912685126e-11
909,3.886685529387652e-11
910,3.942140042269834e-11
911,3.928010280286237e-11
912,3.838522760448827e-11
913,3.899080298713242e-11
914,3.8231132622226144e-11
915,3.819128336243534e-11
916,3.7899138328500556e-11
917,3.875427872487739e-11
918,3.802084263956668e-11
919,3.787496245205585e-11
920,3.826423356435454e-11
921,3.796034309675408e-11
922,3.7872287206294337e-11
923,3.788655225624612e-11
924,3.804200577604824e-11
925,3.7406341007627895e-11
926,3.752363026679339e-11
927,3.728423064508304e-11
928,3.776428476297697e-11
929,3.726286491569095e-11
930,3.70814094897356e-11
931,3.7665905494633416e-11
932,3.726600569006557e-11
933,3.729461813413911e-11
934,3.680332302145378e-11
935,3.76045320291994e-11
936,3.6920655400628655e-11
937,3.6902675345496504e-11
938,3.6821795225471525e-11
939,3.68206172471357e-11
940,3.711399108814223e-11
941,3.696038916568197e-11
942,3.6747900077598736e-11
943,3.67591494084101e-11
944,3.6625536920212804e-11
945,3.634245420867364e-11
946,3.61460740765948e-11
947,3.641021879609997e-11
948,3.57357182302048e-11
949,3.594691443093335e-11
950,3.619802482236014e-11
951,3.6323822135609314e-11
952,3.584420476945954e-11
953,3.542090980573534e-11
954,3.562292966829023e-11
955,3.66522171876379e-11
956,3.625504968940803e-11
957,3.606673261694516e-11
958,3.5743635653373024e-11
959,3.58591291256046e-11
960,3.572198713162686e-11
961,3.6114960146986646e-11
962,3.500253703061093e-11
963,3.450709711820711e-11
964,3.575295763463882e-11
965,3.5425114556780936e-11
966,3.546497338648633e-11
967,3.521429949637471e-11
968,3.508054318100113e-11
969,3.5099335854528016e-11
970,3.473976389008621e-11
971,3.5819267163064734e-11
972,3.525840728266782e-11
973,3.462426345976311e-11
974,3.4825030391487075e-11
975,3.531561604455966e-11
976,3.469613850130745e-11
977,3.454119157084196e-11
978,3.431207295672197e-11
979,3.4582265305531445e-11
980,3.478162962579487e-11
981,3.4117205353398315e-11
982,3.451177003653034e-11
983,3.40044921981915e-11
984,3.399523372405197e-11
985,3.3645662052577104e-11
986,3.423038467265636e-11
987,3.352430568468776e-11
988,3.4386534720161865e-11
989,3.3538166222808855e-11
990,3.354369625659068e-11
991,3.4360663690589344e-11
992,3.390921761506276e-11
993,3.407321457752347e-11
994,3.332320817446852e-11
995,3.336625106123625e-11
996,3.4264109722165814e-11
997,3.3842199511568376e-11
998,3.337472623765764e-11
999,3.28621216631508e-11
1000,3.325280900814003e-11
1001,3.355181260909326e-11
1002,3.3440998318878233e-11
1003,3.3135888792938766e-11
1004,3.34630169640888e-11
1005,3.3257406182162075e-11
1006,3.3334551655578505e-11
1007,3.326354696063845e-11
1008,3.3172727511518194e-11
1009,3.233019163835944e-11
1010,3.239071119074371e-11
1011,3.263134386695837e-11
1012,3.3125358475047895e-11
1013,3.25426883894776e-11
1014,3.2529170018028746e-11
1015,3.273144140952737e-11
1016,3.183524060780806e-11
1017,3.286426172851888e-11
1018,3.268556913092889e-11
1019,3.269048057155687e-11
1020,3.217858040159098e-11
1021,3.32010201108879e-11
1022,3.28902608965344e-11
1023,3.217426127075119e-11
1024,3.197861736452057e-11
1025,3.197895031959255e-11
1026,3.157469719807324e-11
1027,3.2325989835386914e-11
1028,3.198782747042563e-11
1029,3.2047257670244096e-11
1030,3.2415770157178835e-11
1031,3.1429457663111055e-11
1032,3.203051266961653e-11
1033,3.159684581428796e-11
1034,3.1394561912758486e-11
1035,3.160726263177681e-11
1036,3.1627111956742427e-11
1037,3.1364778964552695e-11
1038,3.102338350773708e-11
1039,3.177351806417195e-11
1040,3.173317508214907e-11
1041,3.153064234416969e-11
1042,3.137632246122278e-11
