l,cl
1043,5.2467821229118844e-15
1044,5.243219106075582e-15
1045,5.05702117775986e-15
1046,5.1620273489583885e-15
1047,5.259994439286623e-15
1048,5.180658507424991e-15
1049,5.1952835196044806e-15
1050,5.127928514392716e-15
1051,5.115671451128365e-15
1052,5.25326735213846e-15
1053,5.170577767076969e-15
1054,5.1475520065086904e-15
1055,5.193595937958098e-15
1056,5.100275947202979e-15
1057,5.151198894156212e-15
1058,5.103949639254486e-15
1059,5.069469067148525e-15
1060,5.128509017538633e-15
1061,5.193306144735634e-15
1062,5.097848114150195e-15
1063,5.085452009967857e-15
1064,5.098628922651143e-15
1065,5.054252569322129e-15
1066,5.08231748862694e-15
1067,5.020941477931293e-15
1068,5.11721722546687e-15
1069,5.0156532174741884e-15
1070,5.06934595985975e-15
1071,5.104986784831005e-15
1072,5.06124011253661e-15
1073,4.995922580630525e-15
1074,5.037879483173158e-15
1075,5.0159506718578176e-15
1076,5.045852360294846e-15
1077,5.020021231230861e-15
1078,4.9608782229090885e-15
1079,4.9541364263105405e-15
1080,5.036167151157604e-15
1081,4.914676009744491e-15
1082,5.080394756993571e-15
1083,4.955490370449672e-15
1084,5.044252783700865e-15
1085,4.8948906462650655e-15
1086,5.059355815143313e-15
1087,4.990419379407305e-15
1088,4.985242085941471e-15
1089,4.9035293318435304e-15
1090,4.975201837150594e-15
1091,4.8905012928712555e-15
1092,4.971528386929858e-15
1093,4.89359416289528e-15
1094,4.915920866845689e-15
1095,4.8873064819740605e-15
1096,4.971415119719676e-15
1097,4.944420498253212e-15
1098,4.9091877081717265e-15
1099,4.8854003116848665e-15
1100,4.908725544695714e-15
1101,4.854292680644419e-15
1102,4.909263471589351e-15
1103,4.989114028354688e-15
1104,4.924441211318913e-15
1105,4.844559313616619e-15
1106,4.788091743313032e-15
1107,4.783108310303674e-15
1108,4.952093577635926e-15
1109,4.77893446634893e-15
1110,4.883830289277753e-15
1111,4.808690137233922e-15
1112,4.825176201761298e-15
1113,4.814197314881024e-15
1114,4.873016255241241e-15
1115,4.775092843844388e-15
1116,4.967397065448922e-15
1117,4.812371413335814e-15
1118,4.789786120934176e-15
1119,4.880766278830064e-15
1120,4.787656393304357e-15
1121,4.7650230684642406e-15
1122,4.746728400690671e-15
1123,4.811625244438825e-15
1124,4.782150593193507e-15
1125,4.81681314136682e-15
1126,4.742307320488394e-15
1127,4.721402636617451e-15
1128,4.801068563752278e-15
1129,4.74934509744435e-15
1130,4.752184080083762e-15
1131,4.749710990808984e-15
1132,4.732154796845007e-15
1133,4.788317398713146e-15
1134,4.707580764459323e-15
1135,4.732914841599869e-15
1136,4.731094443662041e-15
1137,4.73691880661003e-15
1138,4.747622057786562e-15
1139,4.696534466890589e-15
1140,4.746162592123823e-15
1141,4.702770542585563e-15
1142,4.761626446416596e-15
1143,4.7275733225926645e-15
1144,4.70059277130021e-15
1145,4.732012882573031e-15
1146,4.701440330056497e-15
1147,4.77693097180837e-15
1148,4.6319645683090605e-15
1149,4.6918693162600345e-15
1150,4.672154393603934e-15
1151,4.707897972884032e-15
1152,4.6592235739459566e-15
1153,4.750409598524304e-15
1154,4.696593648756739e-15
1155,4.6369935041997785e-15
1156,4.672214514627666e-15
1157,4.6616876005777545e-15
1158,4.6494081995063256e-15
1159,4.656409563429346e-15
1160,4.645082480701611e-15
1161,4.616027685706697e-15
1162,4.701552845270075e-15
1163,4.530257716053347e-15
1164,4.654751477446048e-15
1165,4.5936222952845755e-15
1166,4.706352501466192e-15
1167,4.611040394083943e-15
1168,4.618216981761539e-15
1169,4.584362097000547e-15
1170,4.601083719874013e-15
1171,4.511493039758275e-15
1172,4.6406870167507914e-15
1173,4.6207268354647734e-15
1174,4.5293523291406075e-15
1175,4.542604091753643e-15
1176,4.5992766649795715e-15
1177,4.575906778993293e-15
1178,4.5904098390114275e-15
1179,4.533654211187589e-15
1180,4.512682162919168e-15
1181,4.520289484888256e-15
1182,4.477927006966394e-15
1183,4.485421012388696e-15
1184,4.594685083400059e-15
1185,4.5360502362496866e-15
1186,4.4822111167940406e-15
1187,4.523879397344671e-15
1188,4.4964025295495444e-15
1189,4.5648803054910344e-15
1190,4.482365636605209e-15
1191,4.576777094262458e-15
1192,4.468635098506718e-15
1193,4.513650598071977e-15
1194,4.476327601618898e-15
1195,4.469692263184252e-15
1196,4.5734264574348276e-15
1197,4.492373442701841e-15
1198,4.508105027300842e-15
1199,4.470131907860481e-15
1200,4.5071610774253105e-15
1201,4.373777704991803e-15
1202,4.434674821202178e-15
1203,4.389436074891637e-15
1204,4.328166103964596e-15
1205,4.3736603902307506e-15
1206,4.392607860290964e-15
1207,4.353777452744391e-15
1208,4.4481539985390994e-15
1209,4.492772275022464e-15
1210,4.452287810172485e-15
1211,4.41363282256542e-15
1212,4.419888040097979e-15
1213,4.4115251763138315e-15
1214,4.404383674776109e-15
1215,4.390262234362206e-15
1216,4.36873850856413e-15
1217,4.329331724109993e-15
1218,4.40006709440351e-15
1219,4.324727394046422e-15
1220,4.382638010703492e-15
1221,4.3717087514498826e-15
1222,4.480505544769898e-15
1223,4.468913055145354e-15
1224,4.329696057413464e-15
1225,4.4067824898487254e-15
1226,4.40131240374855e-15
1227,4.404403437845197e-15
1228,4.3095282575812925e-15
1229,4.381942139545353e-15
1230,4.364300637635464e-15
1231,4.3755804376572416e-15
1232,4.347162836319524e-15
1233,4.326919744514921e-15
1234,4.3582852461167085e-15
1235,4.378856612627383e-15
1236,4.279046440609983e-15
1237,4.3985745000299065e-15
1238,4.310083334508048e-15
1239,4.253472380248545e-15
1240,4.334046293249168e-15
1241,4.319502517249497e-15
1242,4.377676364717212e-15
1243,4.298266174520982e-15
1244,4.2993388980652346e-15
1245,4.2804648985794296e-15
1246,4.3108600738732794e-15
1247,4.236430405111138e-15
1248,4.278516279841325e-15
1249,4.317347168505659e-15
1250,4.236217978206132e-15
1251,4.234836937588215e-15
1252,4.27806084300002e-15
1253,4.276745209286846e-15
1254,4.258037519070201e-15
1255,4.209410841751369e-15
1256,4.197715865878298e-15
1257,4.231912519319772e-15
1258,4.237824578218597e-15
1259,4.290089632874766e-15
1260,4.279879099659113e-15
1261,4.311495565053307e-15
1262,4.21047410826204e-15
1263,4.2625928549420345e-15
1264,4.187601450289565e-15
1265,4.2340583462273046e-15
1266,4.203931619625806e-15
1267,4.2090406352296155e-15
1268,4.1794568622214915e-15
1269,4.207007401448477e-15
1270,4.160713156161654e-15
1271,4.2167452854263065e-15
1272,4.234831454956427e-15
1273,4.200998703682446e-15
1274,4.153597923583259e-15
1275,4.152120317428254e-15
1276,4.139205752846165e-15
1277,4.1601626607142e-15
1278,4.159234608765702e-15
1279,4.156572438444381e-15
1280,4.186473652650871e-15
1281,4.191605906182186e-15
1282,4.0933037472249946e-15
1283,4.128738164475953e-15
1284,4.16154340299208e-15
1285,4.146272899219949e-15
1286,4.162213216526972e-15
1287,4.169844213168427e-15
1288,4.1340889898728185e-15
1289,4.082161799798256e-15
1290,4.0608825662773206e-15
1291,4.180039708856251e-15
1292,4.1037435219446234e-15
1293,4.071075161377643e-15
1294,4.07144429044665e-15
1295,4.033036599041719e-15
1296,4.088514010845799e-15
1297,4.068565330980963e-15
1298,4.160521530784488e-15
1299,4.176879825785343e-15
1300,4.1021577956807025e-15
1301,4.078653355018454e-15
1302,4.0828108162027096e-15
1303,4.0404336649739015e-15
1304,4.001624008316753e-15
1305,4.096807392419121e-15
1306,4.1436667603992704e-15
1307,4.0673018436102205e-15
1308,4.034799828901999e-15
1309,4.033165441631003e-15
1310,4.018847262039668e-15
1311,4.0827296061650695e-15
1312,4.0698948117288954e-15
1313,4.009712425198882e-15
1314,4.0734461980495105e-15
1315,4.0704505683176646e-15
1316,4.034835184636926e-15
1317,4.037614074562483e-15
1318,3.984410081392145e-15
1319,3.951210766949155e-15
1320,4.081323160628121e-15
1321,4.0048721673694955e-15
1322,3.945990034479865e-15
1323,3.9803244792051074e-15
1324,3.9484542096502985e-15
1325,4.065381010677305e-15
1326,3.9766429107637374e-15
1327,3.97665141096424e-15
1328,4.030364395724737e-15
1329,4.000653010252859e-15
1330,4.066025074300497e-15
1331,4.012488557111274e-15
1332,3.975528457205295e-15
1333,3.9837987812156126e-15
1334,3.956015518732621e-15
1335,4.00850481886993e-15
1336,4.032315733494534e-15
1337,4.002017553167679e-15
1338,3.911632096707797e-15
1339,3.943574003822645e-15
1340,3.9618014480403066e-15
1341,3.926006505334386e-15
1342,3.863886843958505e-15
1343,3.975116033219678e-15
1344,3.933509234459415e-15
1345,4.01965801507739e-15
1346,3.959812803088338e-15
1347,3.9144316042839104e-15
1348,3.948349277887581e-15
1349,3.947827609084309e-15
1350,3.8806009661077254e-15
1351,3.923079069058265e-15
1352,3.8846168307066444e-15
1353,3.8836751010669755e-15
1354,3.906591672296309e-15
1355,3.917380855179643e-15
1356,3.909042600021502e-15
1357,3.819306863217269e-15
1358,3.8995970309389175e-15
1359,3.910028028689266e-15
1360,3.8716729323559855e-15
1361,3.881762533707712e-15
1362,3.896250021589579e-15
1363,3.87515748832525e-15
1364,3.888750694160272e-15
1365,3.8421896359898274e-15
1366,3.904355787031959e-15
1367,3.938767559911018e-15
1368,3.861364528946657e-15
1369,3.9082700528352914e-15
1370,3.836233730917113e-15
1371,3.821698680784483e-15
1372,3.815879713759235e-15
1373,3.849967662993122e-15
1374,3.849568730059773e-15
1375,3.906406949897153e-15
1376,3.8093852282108945e-15
1377,3.837544963850596e-15
1378,3.770044565669449e-15
1379,3.830843559155687e-15
1380,3.7942988211410356e-15
1381,3.765770887924543e-15
1382,3.904290729112786e-15
1383,3.865865202295308e-15
1384,3.887811180380309e-15
1385,3.8569883425998385e-15
1386,3.818761532473996e-15
1387,3.86956635440448e-15
1388,3.830485680275395e-15
1389,3.7788941552464624e-15
1390,3.7179937582031464e-15
1391,3.734582477074255e-15
1392,3.776672018733247e-15
1393,3.750707880317804e-15
1394,3.787417720215425e-15
1395,3.804490446710385e-15
1396,3.778011567162454e-15
1397,3.75473128110708e-15
1398,3.8009815544156704e-15
1399,3.6749050766457994e-15
1400,3.698083916321227e-15
1401,3.704766981839682e-15
1402,3.78350895774547e-15
1403,3.717748304083699e-15
1404,3.655510148137061e-15
1405,3.792254630343209e-15
1406,3.740898901754166e-15
1407,3.7198974123687095e-15
1408,3.68986006555042e-15
1409,3.6950677929770505e-15
1410,3.763309270970545e-15
1411,3.755183413398142e-15
1412,3.707025936773589e-15
1413,3.7193227563069005e-15
1414,3.761173952682235e-15
1415,3.717467345648908e-15
1416,3.642308898700019e-15
1417,3.6946096515977206e-15
1418,3.815734439613492e-15
1419,3.738346952370617e-15
1420,3.705996820595036e-15
1421,3.665001852879363e-15
1422,3.6978305548241324e-15
1423,3.7332160802509385e-15
1424,3.7231415308066305e-15
1425,3.7008793653055286e-15
1426,3.6572320643437585e-15
1427,3.745236115099451e-15
1428,3.669684110055751e-15
1429,3.64311755832007e-15
1430,3.68057964214288e-15
1431,3.7234509308516645e-15
1432,3.638604054481443e-15
1433,3.677484093410672e-15
1434,3.681595568962202e-15
1435,3.689179524142691e-15
1436,3.705102754102287e-15
1437,3.684693065745414e-15
1438,3.731421162211632e-15
1439,3.654482573908271e-15
1440,3.641997482009194e-15
1441,3.647216526596802e-15
1442,3.6552735215061825e-15
1443,3.649956624748751e-15
1444,3.62527080802435e-15
1445,3.606410647088601e-15
1446,3.661237734251853e-15
1447,3.617913872707789e-15
1448,3.672177415732062e-15
1449,3.585313646173248e-15
1450,3.632274581184188e-15
1451,3.622864890906409e-15
1452,3.619587014044311e-15
1453,3.641186428572633e-15
1454,3.616409318556654e-15
1455,3.682245861247982e-15
1456,3.612631003329373e-15
1457,3.5426417563910454e-15
1458,3.628275262142688e-15
1459,3.655274024205814e-15
1460,3.583348286834058e-15
1461,3.605853462437344e-15
1462,3.64172831397333e-15
1463,3.60199737419238e-15
1464,3.5420689494342745e-15
1465,3.5870459122206605e-15
1466,3.587445575907305e-15
1467,3.611102957679002e-15
1468,3.520757186797776e-15
1469,3.572087512107247e-15
1470,3.558066578440424e-15
1471,3.556745084969331e-15
1472,3.4716321780349226e-15
1473,3.588915952496497e-15
1474,3.5144857487506494e-15
1475,3.587680046115418e-15
1476,3.5362762018863347e-15
1477,3.48631906561792e-15
1478,3.51358953482766e-15
1479,3.559954325461852e-15
1480,3.5418381130937527e-15
1481,3.580535072768915e-15
1482,3.4929341413308973e-15
1483,3.545444879998302e-15
1484,3.491798018462133e-15
1485,3.518790332834853e-15
1486,3.5367221988698858e-15
1487,3.5014619417033423e-15
1488,3.5182761414074264e-15
1489,3.5232235846311825e-15
1490,3.5624638632806035e-15
1491,3.4961734345192977e-15
1492,3.5214561518914468e-15
1493,3.5329769867455183e-15
1494,3.5665166158432805e-15
1495,3.507243220459423e-15
1496,3.5048535883953255e-15
1497,3.5172896123264463e-15
1498,3.499633012157165e-15
1499,3.464998507858293e-15
1500,3.5063464256090264e-15
1501,3.563347652852604e-15
1502,3.523089085946121e-15
1503,3.454894499703323e-15
1504,3.4893110977526742e-15
1505,3.4843592299472254e-15
1506,3.451483447643799e-15
1507,3.4501275678426172e-15
1508,3.5113811426494837e-15
1509,3.507641011347356e-15
1510,3.479950935987377e-15
1511,3.402793629145436e-15
1512,3.4731828382400857e-15
1513,3.4550289916748032e-15
1514,3.485942746422212e-15
1515,3.4072009038115543e-15
1516,3.458409611337331e-15
1517,3.4169575833543137e-15
1518,3.4164121370824005e-15
1519,3.4266700866638407e-15
1520,3.401890238895198e-15
1521,3.3926145096153275e-15
1522,3.4092136369915403e-15
1523,3.4134054101247106e-15
1524,3.4205105140984223e-15
1525,3.4580597567157004e-15
1526,3.39060602587551e-15
1527,3.5213721954058242e-15
1528,3.4529920437354175e-15
1529,3.4212782167101366e-15
1530,3.459486970752501e-15
1531,3.439242762222667e-15
1532,3.393732595678849e-15
1533,3.43975704366619e-15
1534,3.450517710582457e-15
1535,3.4010073003639726e-15
1536,3.365348663360527e-15
1537,3.4042533960270443e-15
1538,3.383012790581281e-15
1539,3.4078754743305404e-15
1540,3.349716537679507e-15
1541,3.382856505446311e-15
1542,3.3777542109628558e-15
1543,3.3945932419635533e-15
1544,3.4075719207293425e-15
1545,3.366137822481051e-15
1546,3.3906936796338072e-15
1547,3.3992081477955465e-15
1548,3.3765090586232917e-15
1549,3.3851494940144385e-15
1550,3.31052512796575e-15
1551,3.419064267066728e-15
1552,3.3809689477015642e-15
1553,3.3347602608781384e-15
1554,3.37898479284091e-15
1555,3.3428451303357624e-15
1556,3.38413801113988e-15
1557,3.403491306549681e-15
1558,3.400031202753547e-15
1559,3.4080366329557505e-15
1560,3.4308733980922293e-15
1561,3.3489054377605125e-15
1562,3.348407452885772e-15
1563,3.359600136439338e-15
1564,3.2839904575622792e-15
1565,3.284889193350262e-15
1566,3.3162543826262956e-15
1567,3.30871998008601e-15
1568,3.2998197416176067e-15
1569,3.348992209259339e-15
1570,3.3518376718997554e-15
1571,3.2683636709242238e-15
1572,3.257737359020432e-15
1573,3.2821610245590444e-15
1574,3.318353584473277e-15
1575,3.309916469155581e-15
1576,3.321722767028875e-15
1577,3.291371233501929e-15
1578,3.3101102531378232e-15
1579,3.2967377973032703e-15
1580,3.2432911515378134e-15
1581,3.344000725568158e-15
1582,3.2908369333427285e-15
1583,3.3022416387525927e-15
1584,3.2385842111044414e-15
1585,3.2558781834742684e-15
1586,3.3591486063432736e-15
1587,3.321771420476818e-15
1588,3.2952166840033257e-15
1589,3.325521041552047e-15
1590,3.276178333336998e-15
1591,3.2931780142253516e-15
1592,3.277511307090133e-15
1593,3.219286264861831e-15
1594,3.218079160621981e-15
1595,3.2667930595642007e-15
1596,3.2558685177648258e-15
1597,3.351093371622273e-15
1598,3.269610752082264e-15
1599,3.232868660580558e-15
1600,3.2562340437433695e-15
1601,3.2456067720885105e-15
1602,3.273718253794334e-15
1603,3.2474586454221017e-15
1604,3.21422755893738e-15
1605,3.282928389288433e-15
1606,3.19692823445344e-15
1607,3.208120607076119e-15
1608,3.2037895280689754e-15
1609,3.290010194888343e-15
1610,3.2032635066489245e-15
1611,3.214863025324868e-15
1612,3.232772185335509e-15
1613,3.250628831258548e-15
1614,3.2226299604205544e-15
1615,3.19475863194705e-15
1616,3.274900596846989e-15
1617,3.254822311138907e-15
1618,3.1944402122155346e-15
1619,3.2164292660788144e-15
1620,3.216972821711995e-15
1621,3.151124121657946e-15
1622,3.178584708595569e-15
1623,3.1699583843338573e-15
1624,3.2016658359189348e-15
1625,3.1742101411834617e-15
1626,3.2111912429892797e-15
1627,3.2390781602908385e-15
1628,3.2084595346600406e-15
1629,3.179384549891544e-15
1630,3.174518199864609e-15
1631,3.1961351603969564e-15
1632,3.1943834343764854e-15
1633,3.1424506690126695e-15
1634,3.221490537261836e-15
1635,3.218405101286317e-15
1636,3.174472274261263e-15
1637,3.2000852809456237e-15
1638,3.1923695448283016e-15
1639,3.158119734952129e-15
1640,3.2111332639088843e-15
1641,3.203796194341731e-15
1642,3.1416824164621014e-15
1643,3.15592932574711e-15
1644,3.141318158563894e-15
1645,3.1596882081794717e-15
1646,3.1521966178824607e-15
1647,3.1239078451477315e-15
1648,3.143571272707533e-15
1649,3.124677729438616e-15
1650,3.166499881523924e-15
1651,3.1713842088685115e-15
1652,3.121778113138122e-15
1653,3.1290705079759873e-15
1654,3.0919600741898527e-15
1655,3.0806631142869116e-15
1656,3.1601153261684208e-15
1657,3.1245790954057705e-15
1658,3.1285679410194827e-15
1659,3.1421578408523995e-15
1660,3.1479307909698186e-15
1661,3.179665505286648e-15
1662,3.1265590380431254e-15
1663,3.0781961373868285e-15
1664,3.14306752690528e-15
1665,3.1009651855218426e-15
1666,3.136722048567317e-15
1667,3.1056809900972715e-15
1668,3.1326338703107022e-15
1669,3.042471579739661e-15
1670,3.114554177990969e-15
1671,3.1177717574045264e-15
1672,3.1389175606745796e-15
1673,3.1062166567099775e-15
1674,3.0562432457063263e-15
1675,3.1081912329264624e-15
1676,3.0838994779270214e-15
1677,3.0714676442370514e-15
1678,3.0320564443296142e-15
1679,3.074060055654463e-15
1680,3.160548857753303e-15
1681,3.0802700046040524e-15
1682,3.0860120126400396e-15
1683,3.071205594815808e-15
1684,3.0852680340191206e-15
1685,3.0694591337276555e-15
1686,3.0292232009396376e-15
1687,3.073819565642155e-15
1688,3.1307946169358758e-15
1689,3.074072464714513e-15
1690,3.0817185510615435e-15
1691,3.0565956486974676e-15
1692,3.0390078890800277e-15
1693,3.015981734871747e-15
1694,3.0468245059292537e-15
1695,3.070842358524666e-15
1696,3.0781032945838024e-15
1697,2.96809146235713e-15
1698,3.0851461251928555e-15
1699,3.0499334005629564e-15
1700,3.008646779475723e-15
1701,3.0218192539946106e-15
1702,3.042480700210318e-15
1703,2.974822739875387e-15
1704,3.053434923679495e-15
1705,3.058519423473617e-15
1706,2.9976394380761493e-15
1707,3.009124483351061e-15
1708,3.028871616297314e-15
1709,3.0628644237607072e-15
1710,3.0146068529450663e-15
1711,3.0032460707390202e-15
1712,3.0341237753525362e-15
1713,3.0051335246694856e-15
1714,3.025966625097856e-15
1715,3.0189797089310785e-15
1716,2.983584955684304e-15
1717,3.00923895239534e-15
1718,2.97905096766154e-15
1719,3.0529128666599945e-15
1720,2.979463204394455e-15
1721,2.9694368470345636e-15
1722,3.0144529758442872e-15
1723,2.9861993795990958e-15
1724,2.9572895343224088e-15
1725,2.994083806194607e-15
1726,2.990497830283229e-15
1727,3.0064976435588204e-15
1728,2.9937253093034333e-15
1729,2.987204097484656e-15
1730,2.9978784574759886e-15
1731,3.0271792200021214e-15
1732,3.041753435576596e-15
1733,2.925224498780488e-15
1734,2.995094222019929e-15
1735,3.0029462330396415e-15
1736,3.0084674585025395e-15
1737,3.0528688449567437e-15
1738,2.9604203127199534e-15
1739,2.9768626276009816e-15
1740,2.9261868984454053e-15
1741,3.0078632690491052e-15
1742,2.9101049534955425e-15
1743,2.9399765826792433e-15
1744,2.9732181625750177e-15
1745,2.941840993593545e-15
1746,2.926608770566615e-15
1747,2.923022630244257e-15
1748,2.9913178913476646e-15
1749,2.9105364667228825e-15
1750,2.9072806342453363e-15
1751,2.9141573519854648e-15
1752,2.9400407776527907e-15
1753,2.9207342022675283e-15
1754,2.9083330481943778e-15
1755,2.9490866443008635e-15
1756,2.9366733295935207e-15
1757,2.9338401706922388e-15
1758,2.9425709122907825e-15
1759,2.9188753027023064e-15
1760,2.9327211534611586e-15
1761,2.9342775204888055e-15
1762,2.9115534704409026e-15
1763,2.8790498327158045e-15
1764,2.9151920484826844e-15
1765,2.93581790210791e-15
1766,2.935998331968307e-15
1767,2.8288936806680952e-15
1768,2.862459395940313e-15
1769,2.9435972766694877e-15
1770,2.9056629339603987e-15
1771,2.8921628764111257e-15
1772,2.95288283485102e-15
1773,2.8936181818704813e-15
1774,2.9072183004311147e-15
1775,2.8950754084290168e-15
1776,2.842372045722604e-15
1777,2.891397057102658e-15
1778,2.8868689249157604e-15
1779,2.8458069646185354e-15
1780,2.928496325063661e-15
1781,2.889645488938355e-15
1782,2.9265901018969116e-15
1783,2.9427419658977287e-15
1784,2.8683096310082596e-15
1785,2.8713048326817274e-15
1786,2.849591469941976e-15
1787,2.8433604117440185e-15
1788,2.8730676014576347e-15
1789,2.877776234973469e-15
1790,2.8835439603370956e-15
1791,2.8982481536421823e-15
1792,2.869119316287526e-15
1793,2.8556864968691514e-15
1794,2.85176986204302e-15
1795,2.9101451463943766e-15
1796,2.8675548305427905e-15
1797,2.825930547677699e-15
1798,2.8546092638540275e-15
1799,2.8487442953263792e-15
1800,2.8702139447924486e-15
1801,2.8651971148511465e-15
1802,2.8223069429305185e-15
1803,2.874058379673216e-15
1804,2.840318469299435e-15
1805,2.8428871840992313e-15
1806,2.81802347329148e-15
1807,2.8491563809192286e-15
1808,2.8029330336549695e-15
1809,2.8279965158395563e-15
1810,2.804260171179927e-15
1811,2.8139744564539068e-15
1812,2.8459591423456727e-15
1813,2.8626687078593627e-15
1814,2.804355050501012e-15
1815,2.848465935379318e-15
1816,2.838223902881089e-15
1817,2.8579786622357014e-15
1818,2.781092564473379e-15
1819,2.7735554436095542e-15
1820,2.8863944770632357e-15
1821,2.8296044217491133e-15
1822,2.8294679195660687e-15
1823,2.805601443800104e-15
1824,2.787428055598658e-15
1825,2.7984425146795143e-15
1826,2.8127722521594363e-15
1827,2.873774157616939e-15
1828,2.779034351907099e-15
1829,2.8014917820775005e-15
1830,2.789969626699956e-15
1831,2.815214080341724e-15
1832,2.78292684727095e-15
1833,2.7847610846217314e-15
1834,2.8261080170054888e-15
1835,2.8687562907711095e-15
1836,2.8038820201798202e-15
1837,2.8249876435940276e-15
1838,2.7710984838150077e-15
1839,2.800688645415837e-15
1840,2.842452456915607e-15
1841,2.809662387587666e-15
1842,2.7916821000016306e-15
1843,2.7860831913637365e-15
1844,2.772406257576142e-15
1845,2.8164466987701304e-15
1846,2.8284519102197862e-15
1847,2.7281500062210845e-15
1848,2.7613938957645677e-15
1849,2.767203843426487e-15
1850,2.7822987916363398e-15
1851,2.784349475495846e-15
1852,2.738121190200229e-15
1853,2.7777178714522816e-15
1854,2.780274487615983e-15
1855,2.764677551222198e-15
1856,2.7657341856597178e-15
1857,2.767156361887777e-15
1858,2.7201287762862678e-15
1859,2.7582023756563123e-15
1860,2.7208066682935735e-15
1861,2.7438247972703732e-15
1862,2.760780362859144e-15
1863,2.7479063135217125e-15
1864,2.722778999345047e-15
1865,2.7187912105339842e-15
1866,2.7353778369615195e-15
1867,2.714134776960249e-15
1868,2.7497900784235613e-15
1869,2.722514546820024e-15
1870,2.7322356585588063e-15
1871,2.7475123043050083e-15
1872,2.733543477414089e-15
1873,2.7187027450912946e-15
1874,2.714917198090948e-15
1875,2.70282767035746e-15
1876,2.70925550242764e-15
1877,2.7153615675760116e-15
1878,2.720217362813302e-15
1879,2.666253669199065e-15
1880,2.7010611221502403e-15
1881,2.7309209217005242e-15
1882,2.7255521048573778e-15
1883,2.6911251337992647e-15
1884,2.6902185875803136e-15
1885,2.6969709637107164e-15
1886,2.6873492825328086e-15
1887,2.7219345526018467e-15
1888,2.6816728603448138e-15
1889,2.69668268494431e-15
1890,2.6511058196306054e-15
1891,2.720844415393903e-15
1892,2.7297842639187667e-15
1893,2.696406013237779e-15
1894,2.6831474324297625e-15
1895,2.707865625221327e-15
1896,2.6652338320744926e-15
1897,2.688481622025592e-15
1898,2.689071621376596e-15
1899,2.6320002593302016e-15
1900,2.6676398863869485e-15
1901,2.72378407573936e-15
1902,2.665905360095621e-15
1903,2.6531129820489006e-15
1904,2.678614466203065e-15
1905,2.663267876637477e-15
1906,2.6842396849996364e-15
1907,2.644160905640211e-15
1908,2.6415858723851335e-15
1909,2.6766568687088944e-15
1910,2.6845633634300187e-15
1911,2.6637228927167396e-15
1912,2.6911133442861864e-15
1913,2.6841052377622606e-15
1914,2.665645531822062e-15
1915,2.6562819178549597e-15
1916,2.6354025762728516e-15
1917,2.6445903951246666e-15
1918,2.69231972291714e-15
1919,2.6044121552141833e-15
1920,2.6417446367556535e-15
1921,2.670742609485128e-15
1922,2.6828805426718453e-15
1923,2.609662420419343e-15
1924,2.6674636645737322e-15
1925,2.645017867435348e-15
1926,2.6128909679415897e-15
1927,2.644483695443064e-15
1928,2.6611083442898073e-15
1929,2.6710517805823647e-15
1930,2.6231306724104445e-15
1931,2.5901447067700925e-15
1932,2.6751035697038085e-15
1933,2.623929245007355e-15
1934,2.628475095741986e-15
1935,2.645121809285815e-15
1936,2.624855691015405e-15
1937,2.6655554891365668e-15
1938,2.619385423035716e-15
1939,2.5636148775485443e-15
1940,2.589068239157648e-15
1941,2.6467166873500588e-15
1942,2.6164618924029306e-15
1943,2.584359271129698e-15
1944,2.6073877491008322e-15
1945,2.588737891484218e-15
1946,2.6045814089653683e-15
1947,2.632030531947158e-15
1948,2.567637795317497e-15
1949,2.6205303626942956e-15
1950,2.5821595657324394e-15
1951,2.6272453030109617e-15
1952,2.5742452333016007e-15
1953,2.657872148186318e-15
1954,2.587385640116503e-15
1955,2.555809497484533e-15
1956,2.589780076485914e-15
1957,2.579265001984748e-15
1958,2.6487018594618492e-15
1959,2.594008705658714e-15
1960,2.585658646519494e-15
1961,2.599032100843811e-15
1962,2.6200809785361037e-15
1963,2.617871663983502e-15
1964,2.6011638456843186e-15
1965,2.603767580986741e-15
1966,2.5898869736717903e-15
1967,2.546309033841827e-15
1968,2.570281603763199e-15
1969,2.587311348144501e-15
1970,2.580991067605019e-15
1971,2.6239481189920345e-15
1972,2.5710456358548675e-15
1973,2.5752310803081835e-15
1974,2.598146278379841e-15
1975,2.5676577181596124e-15
1976,2.557782250201984e-15
1977,2.5864535038971127e-15
1978,2.5820546629529886e-15
1979,2.560310247025383e-15
1980,2.5844672694085847e-15
1981,2.589891057750797e-15
1982,2.5482233537467533e-15
1983,2.5263040491053e-15
1984,2.5351565215262737e-15
1985,2.5696617812112877e-15
1986,2.519324785260901e-15
1987,2.5403664742461173e-15
1988,2.520422705049324e-15
1989,2.5090064407415028e-15
1990,2.539497594702869e-15
1991,2.5058274601975225e-15
1992,2.5355655532180325e-15
1993,2.5364103630943657e-15
1994,2.5024696678121628e-15
1995,2.4988754078468283e-15
1996,2.5509566969282314e-15
1997,2.5545815204082567e-15
1998,2.5397761501949204e-15
1999,2.5126111996383256e-15
