l,cl
1040,6.809063908485436e-08
1041,6.941320361823844e-08
1042,6.73500390448e-08
1043,6.829754270180213e-08
1044,6.867833179232284e-08
1045,6.855546220959415e-08
1046,6.828291969493488e-08
1047,6.80123808964169e-08
1048,6.888250164491545e-08
1049,6.83316602975795e-08
1050,6.81273772463756e-08
1051,6.798579047518063e-08
1052,6.715080418027968e-08
1053,6.745466313895963e-08
1054,6.6995668680934e-08
1055,6.717782685678046e-08
1056,6.813284716780295e-08
1057,6.866282827018676e-08
1058,6.776987305624452e-08
1059,6.68996527923497e-08
1060,6.673362487001227e-08
1061,6.734622195876793e-08
1062,6.660791875252603e-08
1063,6.752769909640394e-08
1064,6.764087477659843e-08
1065,6.614988124990123e-08
1066,6.464831912586302e-08
1067,6.76355247079552e-08
1068,6.720532788096895e-08
1069,6.651275660220944e-08
1070,6.63918740616535e-08
1071,6.62378400596585e-08
1072,6.685765703754187e-08
1073,6.609231468729417e-08
1074,6.511948702535104e-08
1075,6.609399173804881e-08
1076,6.547256984826275e-08
1077,6.497251113708774e-08
1078,6.65283068583013e-08
1079,6.498938922323577e-08
1080,6.550533848430918e-08
1081,6.571539998427762e-08
1082,6.585432675144951e-08
1083,6.525357121408356e-08
1084,6.58172172034252e-08
1085,6.509937889612745e-08
1086,6.495992409105314e-08
1087,6.424937863696628e-08
1088,6.640537242035703e-08
1089,6.505920425698544e-08
1090,6.552589056486544e-08
1091,6.450191627611976e-08
1092,6.526396491684462e-08
1093,6.471722325023472e-08
1094,6.344835394327075e-08
1095,6.314411227163948e-08
1096,6.39371044996827e-08
1097,6.450123929557164e-08
1098,6.460409334645672e-08
1099,6.32230065746894e-08
1100,6.388936390530363e-08
1101,6.393882223063376e-08
1102,6.401060556395188e-08
1103,6.30125960365345e-08
1104,6.289056351104655e-08
1105,6.384608040875147e-08
1106,6.260785923775959e-08
1107,6.381514122736973e-08
1108,6.198728841321339e-08
1109,6.372400832385295e-08
1110,6.308089695450739e-08
1111,6.241812852158078e-08
1112,6.281718363703047e-08
1113,6.288641500484962e-08
1114,6.206685226624281e-08
1115,6.329575249661936e-08
1116,6.335839789639598e-08
1117,6.214746681929785e-08
1118,6.322786839506208e-08
1119,6.296125668712715e-08
1120,6.220111126928148e-08
1121,6.184174727100627e-08
1122,6.149227231435383e-08
1123,6.249495547985199e-08
1124,6.194733616024955e-08
1125,6.21894812344823e-08
1126,6.190751482710913e-08
1127,6.21183553783868e-08
1128,6.1953279607208e-08
1129,6.203331242587704e-08
1130,6.19290320964178e-08
1131,6.122630009726786e-08
1132,6.148101279168433e-08
1133,5.9554717240067605e-08
1134,6.137894887693273e-08
1135,6.169019337210524e-08
1136,6.074687689251035e-08
1137,6.085519679789508e-08
1138,6.13333219349749e-08
1139,6.089629452674365e-08
1140,6.075964008457411e-08
1141,6.083532224276177e-08
1142,6.06782873483397e-08
1143,5.999584328958627e-08
1144,6.114571963146759e-08
1145,5.982203741904002e-08
1146,6.026189081143276e-08
1147,5.916367025399732e-08
1148,6.150382935705387e-08
1149,6.012537635184206e-08
1150,6.022125601059356e-08
1151,5.930404544079916e-08
1152,6.035933248791851e-08
1153,5.8939921971215834e-08
1154,6.041976885861537e-08
1155,5.87502002537333e-08
1156,6.056223305463883e-08
1157,6.080081879952271e-08
1158,5.955977450230036e-08
1159,5.999384268747114e-08
1160,5.825066578181243e-08
1161,5.983265431420738e-08
1162,5.902604952132103e-08
1163,5.905453428010859e-08
1164,5.873752000674164e-08
1165,5.991151380857149e-08
1166,5.92742416591308e-08
1167,5.945936383815079e-08
1168,5.8102877418432e-08
1169,5.848062394624057e-08
1170,5.798092246288652e-08
1171,5.776959324603398e-08
1172,5.899517497718957e-08
1173,5.913061022094816e-08
1174,5.911482100994789e-08
1175,5.848651885397444e-08
1176,5.887347112734143e-08
1177,5.90449797773829e-08
1178,5.842250597258253e-08
1179,5.87601095066038e-08
1180,5.746504844962131e-08
1181,5.788209382575099e-08
1182,5.6918023567517075e-08
1183,5.783727027708475e-08
1184,5.6786055462150444e-08
1185,5.791068216384821e-08
1186,5.696391431394241e-08
1187,5.7650041727481625e-08
1188,5.7793584168714644e-08
1189,5.817521139183341e-08
1190,5.704875075963726e-08
1191,5.712677536562091e-08
1192,5.7335391432915766e-08
1193,5.707493798365928e-08
1194,5.685088627141201e-08
1195,5.733196094120321e-08
1196,5.765089880818142e-08
1197,5.690875931151774e-08
1198,5.581530575951381e-08
1199,5.717212920601762e-08
1200,5.602282834481537e-08
1201,5.716008612288457e-08
1202,5.638599029745101e-08
1203,5.6564911633469444e-08
1204,5.644891479791881e-08
1205,5.6872105259772443e-08
1206,5.7198515124186726e-08
1207,5.6294956922141153e-08
1208,5.6392465086777386e-08
1209,5.500866070394486e-08
1210,5.5553670893469255e-08
1211,5.680362051843068e-08
1212,5.6147989090183446e-08
1213,5.619312726975533e-08
1214,5.588983430507577e-08
1215,5.672052638351037e-08
1216,5.581538663686924e-08
1217,5.4782256151355394e-08
1218,5.7496508356680966e-08
1219,5.463921156814588e-08
1220,5.574101870433294e-08
1221,5.517625596317955e-08
1222,5.467743343784522e-08
1223,5.56696148641761e-08
1224,5.5202299112393854e-08
1225,5.569781228863979e-08
1226,5.503716475407515e-08
1227,5.5160374564481456e-08
1228,5.5087250099106285e-08
1229,5.484260105971449e-08
1230,5.478188082047372e-08
1231,5.527386107935007e-08
1232,5.4029526764136787e-08
1233,5.571813423147413e-08
1234,5.426928541913403e-08
1235,5.52217456719294e-08
1236,5.463781400528556e-08
1237,5.419440019221673e-08
1238,5.346621903070551e-08
1239,5.471385395318046e-08
1240,5.3609784354126667e-08
1241,5.3832023171567866e-08
1242,5.444828410598742e-08
1243,5.462862319954564e-08
1244,5.499709861800395e-08
1245,5.4426880428990765e-08
1246,5.462516788532265e-08
1247,5.3227498020903765e-08
1248,5.431218504560722e-08
1249,5.40203872546337e-08
1250,5.46132600335539e-08
1251,5.351479289575379e-08
1252,5.345575131186837e-08
1253,5.346409686723623e-08
1254,5.354426231058465e-08
1255,5.439537548282908e-08
1256,5.365302465224649e-08
1257,5.330349673555098e-08
1258,5.3393502979413075e-08
1259,5.312444501767393e-08
1260,5.362241487590205e-08
1261,5.3092317276959916e-08
1262,5.3883166488568174e-08
1263,5.23239502658039e-08
1264,5.313847689797192e-08
1265,5.343097901596298e-08
1266,5.41164303343587e-08
1267,5.320864793999627e-08
1268,5.327343223692967e-08
1269,5.3462683946258134e-08
1270,5.2745686243247216e-08
1271,5.285067958159571e-08
1272,5.175940612612957e-08
1273,5.389093745090147e-08
1274,5.329395541262218e-08
1275,5.322388862370322e-08
1276,5.2695527121717975e-08
1277,5.317624078051025e-08
1278,5.279236776268746e-08
1279,5.294075936764781e-08
1280,5.220445305531436e-08
1281,5.233689247931331e-08
1282,5.2196745889919796e-08
1283,5.186324361224433e-08
1284,5.2217303275617954e-08
1285,5.1848101563807e-08
1286,5.260214410125143e-08
1287,5.33803169574912e-08
1288,5.28123856601693e-08
1289,5.1299853783425656e-08
1290,5.128066971065724e-08
1291,5.302221640546215e-08
1292,5.233557471256656e-08
1293,5.18983210184094e-08
1294,5.090287480504144e-08
1295,5.168492565311197e-08
1296,5.145041357743104e-08
1297,5.102460177137108e-08
1298,5.144709618858283e-08
1299,5.157587345897056e-08
1300,5.124470920355679e-08
1301,5.129586045330769e-08
1302,5.1758331237438074e-08
1303,5.191530408511703e-08
1304,5.143806048490924e-08
1305,5.1028232268681207e-08
1306,5.206060256819297e-08
1307,5.177217331042402e-08
1308,5.135878092320629e-08
1309,5.132648465053164e-08
1310,5.0884323645235515e-08
1311,5.064972486593571e-08
1312,5.044562824445461e-08
1313,5.043184666953757e-08
1314,5.0486180532059925e-08
1315,5.0673358499032566e-08
1316,5.083805229242324e-08
1317,4.9979269027694414e-08
1318,5.007194305935461e-08
1319,5.02870999718367e-08
1320,5.079938618804196e-08
1321,5.066579333633175e-08
1322,5.075022146165327e-08
1323,5.045902954655048e-08
1324,4.9812742709100965e-08
1325,4.973092766715589e-08
1326,4.970355708928342e-08
1327,4.9732388866627343e-08
1328,5.0280727489652185e-08
1329,4.915921593496619e-08
1330,4.9700670588142975e-08
1331,5.078039901244306e-08
1332,4.991413236443586e-08
1333,5.0025790865646026e-08
1334,5.018035501502929e-08
1335,5.004832359572335e-08
1336,5.001986874012922e-08
1337,4.887181862758716e-08
1338,4.974752601382761e-08
1339,5.043589163655714e-08
1340,4.944399174133576e-08
1341,4.8630240394078614e-08
1342,4.9599237093243914e-08
1343,4.8953602424945565e-08
1344,4.943135970380751e-08
1345,4.8776077507341674e-08
1346,4.922806258870151e-08
1347,4.8990996115104304e-08
1348,4.911435791577058e-08
1349,4.963883564922333e-08
1350,4.824625369246334e-08
1351,4.864997308042793e-08
1352,4.966151260877658e-08
1353,4.889145606576897e-08
1354,4.8900471743512335e-08
1355,4.8387928076076946e-08
1356,4.8872283243204543e-08
1357,4.880201908738578e-08
1358,4.885225762794018e-08
1359,4.811545938696143e-08
1360,4.8833680519783703e-08
1361,4.820234981363189e-08
1362,4.8500142333612803e-08
1363,4.9298934862784295e-08
1364,4.860251578504203e-08
1365,4.8431571945175576e-08
1366,4.873291737426389e-08
1367,4.9195620640091976e-08
1368,4.768780014141999e-08
1369,4.767646524873864e-08
1370,4.851891452270513e-08
1371,4.8248713860234884e-08
1372,4.838644176859978e-08
1373,4.801714062275916e-08
1374,4.774623472187164e-08
1375,4.798936962152664e-08
1376,4.79976413222563e-08
1377,4.727398573057558e-08
1378,4.8423586156383714e-08
1379,4.833846486096209e-08
1380,4.8339695529027325e-08
1381,4.8044983010887625e-08
1382,4.8104212411545813e-08
1383,4.7426355268469774e-08
1384,4.785298166222691e-08
1385,4.721978374186365e-08
1386,4.8066105720371206e-08
1387,4.7249833498018904e-08
1388,4.7287924933395244e-08
1389,4.7719887956432666e-08
1390,4.730752898326092e-08
1391,4.669276451643264e-08
1392,4.69646594157469e-08
1393,4.709013019335441e-08
1394,4.645334459942042e-08
1395,4.788349954585021e-08
1396,4.630453596641331e-08
1397,4.7285452476267655e-08
1398,4.6714866328536706e-08
1399,4.716358504127101e-08
1400,4.657468233977946e-08
1401,4.7043786120565934e-08
1402,4.672598489581733e-08
1403,4.6712163777262695e-08
1404,4.6262086084018206e-08
1405,4.676000482677217e-08
1406,4.75977867312501e-08
1407,4.686259899920558e-08
1408,4.640846493660217e-08
1409,4.541489031840885e-08
1410,4.704848600354305e-08
1411,4.575750579612762e-08
1412,4.675985809045845e-08
1413,4.600587281822237e-08
1414,4.617070463527791e-08
1415,4.6604504807239776e-08
1416,4.6373585900396273e-08
1417,4.6532250893866606e-08
1418,4.690565167009364e-08
1419,4.621654856273794e-08
1420,4.68420289062908e-08
1421,4.5402596342923085e-08
1422,4.619067862298949e-08
1423,4.4998245052085345e-08
1424,4.5344617612952355e-08
1425,4.548729159093254e-08
1426,4.53554365111736e-08
1427,4.494269004302296e-08
1428,4.622078478007235e-08
1429,4.599435920572352e-08
1430,4.645198581315262e-08
1431,4.590402944359552e-08
1432,4.53990546907944e-08
1433,4.595474829153212e-08
1434,4.563890166743204e-08
1435,4.492468472070578e-08
1436,4.573898927694645e-08
1437,4.505577323826464e-08
1438,4.619284829889426e-08
1439,4.595138808212388e-08
1440,4.540312531545558e-08
1441,4.4308753128809406e-08
1442,4.5718718466742984e-08
1443,4.5759435471714954e-08
1444,4.492085586352449e-08
1445,4.49096272563617e-08
1446,4.511251721246125e-08
1447,4.587563084447471e-08
1448,4.584398471091894e-08
1449,4.5142702487438404e-08
1450,4.517058393647474e-08
1451,4.424352792876865e-08
1452,4.517204297640242e-08
1453,4.429414129462216e-08
1454,4.459972850146675e-08
1455,4.411014060185924e-08
1456,4.5352815152633014e-08
1457,4.4909667202794616e-08
1458,4.379939700398793e-08
1459,4.466604837825799e-08
1460,4.5599316821079644e-08
1461,4.493639297443607e-08
1462,4.3901535674792807e-08
1463,4.4417657204518786e-08
1464,4.461688280904412e-08
1465,4.4328759834139265e-08
1466,4.410393389277523e-08
1467,4.4631214177206254e-08
1468,4.4539162872692544e-08
1469,4.454189349132851e-08
1470,4.4308548790937963e-08
1471,4.435761379812911e-08
1472,4.353174300636054e-08
1473,4.386236701643144e-08
1474,4.45379539982564e-08
1475,4.463571764504539e-08
1476,4.4085269738334444e-08
1477,4.4502819912412975e-08
1478,4.406065048430115e-08
1479,4.3781054829353984e-08
1480,4.333765413903104e-08
1481,4.399723792875116e-08
1482,4.320569472617409e-08
1483,4.3498815293775115e-08
1484,4.4579537142855045e-08
1485,4.349088391597615e-08
1486,4.373603491865151e-08
1487,4.3716731733107324e-08
1488,4.3124534732494883e-08
1489,4.3675978436958456e-08
1490,4.247030906985183e-08
1491,4.3466576037149414e-08
1492,4.3297365810329317e-08
1493,4.371494676507307e-08
1494,4.3376610028963014e-08
1495,4.343735343464368e-08
1496,4.373730498070288e-08
1497,4.237530567840736e-08
1498,4.336014435599377e-08
1499,4.31164820680766e-08
1500,4.298295397433878e-08
1501,4.302738616915124e-08
1502,4.3143657120107855e-08
1503,4.3156285923642334e-08
1504,4.250635614240276e-08
1505,4.2384736648439985e-08
1506,4.2471753791580515e-08
1507,4.224657949963135e-08
1508,4.3712750799747745e-08
1509,4.2678080799577595e-08
1510,4.2719733569240544e-08
1511,4.227481841817367e-08
1512,4.2102837135426375e-08
1513,4.252209732436672e-08
1514,4.31633078837233e-08
1515,4.2337623924678645e-08
1516,4.21037476536297e-08
1517,4.274738079932048e-08
1518,4.260033338513604e-08
1519,4.31020761593784e-08
1520,4.18399283225183e-08
1521,4.2769053304588585e-08
1522,4.20745376488985e-08
1523,4.2304844543358484e-08
1524,4.2100339303982064e-08
1525,4.221577575427786e-08
1526,4.271696891570751e-08
1527,4.298113694383243e-08
1528,4.2415474949807033e-08
1529,4.238014836885202e-08
1530,4.2029555348825645e-08
1531,4.1917993845190286e-08
1532,4.216648670213914e-08
1533,4.141856305250357e-08
1534,4.198336690165761e-08
1535,4.207602424579822e-08
1536,4.2710577153987366e-08
1537,4.151729871776334e-08
1538,4.0677733338239817e-08
1539,4.205061299028597e-08
1540,4.2065108748829537e-08
1541,4.232568295331405e-08
1542,4.205628764742894e-08
1543,4.189833526748106e-08
1544,4.180071651058184e-08
1545,4.130773692508234e-08
1546,4.1525018914922494e-08
1547,4.136882356776646e-08
1548,4.163849477991101e-08
1549,4.0990927651214494e-08
1550,4.174505716030494e-08
1551,4.08821223992725e-08
1552,4.137008756545462e-08
1553,4.18945612847714e-08
1554,4.1694118701231056e-08
1555,4.120954348524104e-08
1556,4.081827067070471e-08
1557,4.15903310081336e-08
1558,4.116140097040581e-08
1559,4.1196493548775e-08
1560,4.122185856262625e-08
1561,4.118874167907656e-08
1562,4.208593976833774e-08
1563,4.0743317537562487e-08
1564,4.174174990890972e-08
1565,4.095290320612027e-08
1566,4.0629833896099564e-08
1567,4.148307925146775e-08
1568,4.128519151190353e-08
1569,4.076051932133987e-08
1570,4.05582668144054e-08
1571,4.0647830012629876e-08
1572,4.110481082297555e-08
1573,4.10713089666979e-08
1574,3.986601680355451e-08
1575,4.024744448353098e-08
1576,4.023976465085896e-08
1577,4.037114420789496e-08
1578,4.061557027325825e-08
1579,4.0192699087815355e-08
1580,4.092902434682918e-08
1581,4.1338513042850924e-08
1582,3.9969981028495813e-08
1583,3.9861568693961975e-08
1584,4.058773015897791e-08
1585,4.0259143996726545e-08
1586,4.025803192046546e-08
1587,3.9804985864756096e-08
1588,4.050274232059336e-08
1589,4.023845606458265e-08
1590,4.071015265146667e-08
1591,4.068996212973589e-08
1592,3.959334423436506e-08
1593,4.0584122193713914e-08
1594,4.0059009206581596e-08
1595,4.052741896039756e-08
1596,3.9559907359037465e-08
1597,4.035976937032469e-08
1598,4.065106364604425e-08
1599,4.009126057344932e-08
1600,3.991573117635607e-08
1601,4.062369556863815e-08
1602,3.987857885222177e-08
1603,4.080068180415517e-08
1604,3.972246061882399e-08
1605,3.9741235048533086e-08
1606,3.973146328958736e-08
1607,3.9454459744571734e-08
1608,3.9418241720014914e-08
1609,3.9121626377598584e-08
1610,3.9044268278947896e-08
1611,3.969182386180114e-08
1612,3.9560957252528946e-08
1613,3.993951651375157e-08
1614,3.936147343375334e-08
1615,4.0156631024097345e-08
1616,3.947420456542064e-08
1617,3.9207927709266045e-08
1618,3.954418533959499e-08
1619,3.871372331431459e-08
1620,3.912161434388776e-08
1621,3.9325607490616916e-08
1622,3.981792235385197e-08
1623,3.944761722589885e-08
1624,3.8560970099822476e-08
1625,3.9561048700188326e-08
1626,3.865953275639202e-08
1627,3.888008200884583e-08
1628,3.853377527881999e-08
1629,3.923237505231331e-08
1630,3.903303116697771e-08
1631,3.940123321269998e-08
1632,3.8684034660656346e-08
1633,3.902182518878893e-08
1634,3.924260788336337e-08
1635,3.9169903913727684e-08
1636,3.9349152148568486e-08
1637,3.8655941771667373e-08
1638,3.930440258017193e-08
1639,3.756436014432633e-08
1640,3.858263892222657e-08
1641,3.9011214561223947e-08
1642,3.8545501308077724e-08
1643,3.904132534268353e-08
1644,3.9191576270138026e-08
1645,3.810640095539672e-08
1646,3.843309154684817e-08
1647,3.916558377800493e-08
1648,3.841874294213087e-08
1649,3.854855199677817e-08
1650,3.844163481633806e-08
1651,3.85533645293146e-08
1652,3.8767063899337214e-08
1653,3.8145664298772405e-08
1654,3.811833912895983e-08
1655,3.775440979034497e-08
1656,3.851647205137401e-08
1657,3.8162703735894367e-08
1658,3.8252894401356144e-08
1659,3.800858055379223e-08
1660,3.858049845793603e-08
1661,3.842933048458256e-08
1662,3.7809202157642284e-08
1663,3.814631624926598e-08
1664,3.815357092446021e-08
1665,3.833514550976888e-08
1666,3.759740936451922e-08
1667,3.812276271547443e-08
1668,3.8054540511697836e-08
1669,3.8784639768794016e-08
1670,3.7356965932381966e-08
1671,3.8081456438317496e-08
1672,3.8378466566415045e-08
1673,3.7297785974522545e-08
1674,3.771115956408782e-08
1675,3.767904619235175e-08
1676,3.731340489215763e-08
1677,3.7505340855743106e-08
1678,3.801487003352204e-08
1679,3.7108276098374796e-08
1680,3.7837232429990814e-08
1681,3.779205147283022e-08
1682,3.708995791772857e-08
1683,3.7650733792793896e-08
1684,3.7317842608963173e-08
1685,3.794989978848867e-08
1686,3.752259826036611e-08
1687,3.757984141809674e-08
1688,3.719762995912684e-08
1689,3.7228169238647184e-08
1690,3.781050086904893e-08
1691,3.737639437170675e-08
1692,3.7491289745411186e-08
1693,3.761036605103526e-08
1694,3.727209422682006e-08
1695,3.7800451591001194e-08
1696,3.7913315532132906e-08
1697,3.753176054810905e-08
1698,3.662298204185136e-08
1699,3.728755388288904e-08
1700,3.647709475558808e-08
1701,3.7033469719606355e-08
1702,3.737945822537633e-08
1703,3.67289843459348e-08
1704,3.750400748575019e-08
1705,3.7138780593210004e-08
1706,3.7910104529171664e-08
1707,3.702628935592482e-08
1708,3.72362442860725e-08
1709,3.741296341844681e-08
1710,3.6283095275238005e-08
1711,3.711662945526658e-08
1712,3.658371128114638e-08
1713,3.6778423078865794e-08
1714,3.649578225370655e-08
1715,3.620386639462787e-08
1716,3.747775572042793e-08
1717,3.683260420186973e-08
1718,3.6803587316247666e-08
1719,3.667837985422413e-08
1720,3.66712759158412e-08
1721,3.6520367972928056e-08
1722,3.6409283661550876e-08
1723,3.648474359686144e-08
1724,3.62516743666706e-08
1725,3.6848482598976796e-08
1726,3.633122428120814e-08
1727,3.676809263286549e-08
1728,3.6011777104619954e-08
1729,3.6580476667801577e-08
1730,3.621028353008818e-08
1731,3.662652970001241e-08
1732,3.5875278330329804e-08
1733,3.6487222865217936e-08
1734,3.654913138093921e-08
1735,3.637316793747301e-08
1736,3.62664371731835e-08
1737,3.5745740167624794e-08
1738,3.6594737331025164e-08
1739,3.6503125243126636e-08
1740,3.699261920078671e-08
1741,3.596509042040057e-08
1742,3.637565716360723e-08
1743,3.5929457765346453e-08
1744,3.6223171675484706e-08
1745,3.6165186034445124e-08
1746,3.625095079265283e-08
1747,3.5869658440269614e-08
1748,3.589987488904077e-08
1749,3.525468698405222e-08
1750,3.530528713341014e-08
1751,3.627992305794986e-08
1752,3.564784864078743e-08
1753,3.552755749467332e-08
1754,3.619848381928774e-08
1755,3.545879648811959e-08
1756,3.595462446137885e-08
1757,3.573359118895755e-08
1758,3.535898661922351e-08
1759,3.630341068621377e-08
1760,3.576129411264265e-08
1761,3.534890302400669e-08
1762,3.5564142608210677e-08
1763,3.478958001379574e-08
1764,3.553606977228416e-08
1765,3.5805632892251376e-08
1766,3.547725203830933e-08
1767,3.626518729561308e-08
1768,3.5808027471426064e-08
1769,3.592167244065284e-08
1770,3.616336315188014e-08
1771,3.4930014110251873e-08
1772,3.611256811474735e-08
1773,3.5784962591470316e-08
1774,3.4515544393033653e-08
1775,3.53188008315749e-08
1776,3.566590325901735e-08
1777,3.5404950810852917e-08
1778,3.480149289181724e-08
1779,3.4935508045097686e-08
1780,3.5316696767761774e-08
1781,3.6009934900171687e-08
1782,3.532087160888015e-08
1783,3.4510201413725564e-08
1784,3.5376677268977714e-08
1785,3.458075557894459e-08
1786,3.541770215547262e-08
1787,3.4949990979674014e-08
1788,3.559209935870312e-08
1789,3.484261509012845e-08
1790,3.5009125456288744e-08
1791,3.4356720014740026e-08
1792,3.5349639446603015e-08
1793,3.456409016267468e-08
1794,3.519709331415481e-08
1795,3.47687266299775e-08
1796,3.4836858373952206e-08
1797,3.477973729593804e-08
1798,3.4685284813371686e-08
1799,3.485930198151673e-08
1800,3.4795943666785184e-08
1801,3.501789352945016e-08
1802,3.510373146415495e-08
1803,3.4696167624777324e-08
1804,3.4318622617357624e-08
1805,3.468219492657116e-08
1806,3.549068476099342e-08
1807,3.4838626369158384e-08
1808,3.490541455947593e-08
1809,3.494513972981222e-08
1810,3.440483666221737e-08
1811,3.463036806834168e-08
1812,3.426051981505464e-08
1813,3.3838825051558045e-08
1814,3.4117188589608326e-08
1815,3.432761355774409e-08
1816,3.3831684492727324e-08
1817,3.4366029122188504e-08
1818,3.501224261996486e-08
1819,3.402255847466671e-08
1820,3.432914274151034e-08
1821,3.4387733731084e-08
1822,3.423422223815405e-08
1823,3.393716116658179e-08
1824,3.3614692815153553e-08
1825,3.384607792812581e-08
1826,3.386619076943649e-08
1827,3.4306424956535824e-08
1828,3.34854165954794e-08
1829,3.395087819555434e-08
1830,3.384667269796361e-08
1831,3.3571186633562714e-08
1832,3.383709499073228e-08
1833,3.429556192604034e-08
1834,3.366684397484379e-08
1835,3.3606042986714825e-08
1836,3.4500133473693624e-08
1837,3.3532816137605e-08
1838,3.387547705903925e-08
1839,3.4514148134173216e-08
1840,3.354838892554305e-08
1841,3.423172940176673e-08
1842,3.305691085871279e-08
1843,3.369410691158534e-08
1844,3.3249090252012264e-08
1845,3.4086315444146315e-08
1846,3.403998231023199e-08
1847,3.3541865267900696e-08
1848,3.3830657971387456e-08
1849,3.414097074039088e-08
1850,3.35997333432081e-08
1851,3.336453549892757e-08
1852,3.333747912043808e-08
1853,3.3787451683997506e-08
1854,3.4092843456074844e-08
1855,3.379305124770959e-08
1856,3.402793360701643e-08
1857,3.3239038297828546e-08
1858,3.394335374424746e-08
1859,3.332646030997591e-08
1860,3.416972440688503e-08
1861,3.34859515828146e-08
1862,3.3282911037766336e-08
1863,3.2967105834240186e-08
1864,3.286535542803353e-08
1865,3.298986506239996e-08
1866,3.278052863415467e-08
1867,3.3104521803506565e-08
1868,3.256714781467277e-08
1869,3.290700380240544e-08
1870,3.295994421538993e-08
1871,3.3438287214053736e-08
1872,3.312108650297265e-08
1873,3.3307044712896786e-08
1874,3.3280482756985496e-08
1875,3.31179177380675e-08
1876,3.280737858962499e-08
1877,3.326448628701302e-08
1878,3.213749723162404e-08
1879,3.251667312965753e-08
1880,3.2899501126682254e-08
1881,3.2461518621301124e-08
1882,3.2435655504465823e-08
1883,3.385564172257003e-08
1884,3.3248530853844725e-08
1885,3.30459541635357e-08
1886,3.253712383995156e-08
1887,3.2840891002534254e-08
1888,3.297718092049412e-08
1889,3.312458177620135e-08
1890,3.216240265047543e-08
1891,3.301188425431379e-08
1892,3.3355186952052304e-08
1893,3.273844199641202e-08
1894,3.3289155792507644e-08
1895,3.304455271784851e-08
1896,3.292387466782766e-08
1897,3.293793177782329e-08
1898,3.237272917324686e-08
1899,3.289798557041613e-08
1900,3.244888595445817e-08
1901,3.229745086310762e-08
1902,3.260363593651049e-08
1903,3.254921014769641e-08
1904,3.277072457787175e-08
1905,3.265704360879929e-08
1906,3.197563260959268e-08
1907,3.26254338739111e-08
1908,3.2754071002446466e-08
1909,3.244666506611773e-08
1910,3.2405351015577545e-08
1911,3.244601922824966e-08
1912,3.223376810843781e-08
1913,3.253765569645962e-08
1914,3.2163597789938615e-08
1915,3.200723539018593e-08
1916,3.267739269165291e-08
1917,3.2119121986464166e-08
1918,3.1818058961353026e-08
1919,3.2407547655643304e-08
1920,3.282719531889818e-08
1921,3.242983530223818e-08
1922,3.206479386724245e-08
1923,3.1916499179108064e-08
1924,3.266855517258438e-08
1925,3.241248138985087e-08
1926,3.208562064791114e-08
1927,3.2204128759604466e-08
1928,3.192858598701878e-08
1929,3.207150800047549e-08
1930,3.26447709335866e-08
1931,3.1259005938005504e-08
1932,3.189087569776408e-08
1933,3.255001895168208e-08
1934,3.193531124653154e-08
1935,3.2029913181190146e-08
1936,3.201768820769088e-08
1937,3.190168837589312e-08
1938,3.171350492597982e-08
1939,3.183952705106946e-08
1940,3.180478932571617e-08
1941,3.201818007151915e-08
1942,3.223199988488892e-08
1943,3.203524873812261e-08
1944,3.1465526998738096e-08
1945,3.1966887964834224e-08
1946,3.187781319222081e-08
1947,3.236523380980238e-08
1948,3.1926531992535875e-08
1949,3.1295893845076116e-08
1950,3.130286547129019e-08
1951,3.1741879350326e-08
1952,3.207288703367772e-08
1953,3.1917880930149905e-08
1954,3.11406335080676e-08
1955,3.1706280783251614e-08
1956,3.126172037146894e-08
1957,3.141227869825434e-08
1958,3.20982109260347e-08
1959,3.122039311289295e-08
1960,3.202941000157849e-08
1961,3.148836993625312e-08
1962,3.120460434631196e-08
1963,3.156515653870071e-08
1964,3.13179744343761e-08
1965,3.117821551022547e-08
1966,3.160753791513189e-08
1967,3.102622487269034e-08
1968,3.13052199350343e-08
1969,3.151234137525425e-08
1970,3.1441332192189417e-08
1971,3.1765869416011414e-08
1972,3.1485594877293925e-08
1973,3.184116565180865e-08
1974,3.110249827732264e-08
1975,3.133019917533033e-08
1976,3.1758827161808626e-08
1977,3.1522502943013894e-08
1978,3.094620818212146e-08
1979,3.058074796699808e-08
1980,3.106050516988142e-08
1981,3.105111529883085e-08
1982,3.127037151530365e-08
1983,3.112701075055769e-08
1984,3.0789392611807e-08
1985,3.148426971331456e-08
1986,3.10605657655241e-08
1987,3.0980631169907036e-08
1988,3.129450586376434e-08
1989,3.04763792900815e-08
1990,3.137371646877446e-08
1991,3.11223671928285e-08
1992,3.086437897228182e-08
1993,3.0885837122719265e-08
1994,3.105057331706061e-08
1995,3.077851131136858e-08
1996,3.084402136534499e-08
1997,3.1050463162321174e-08
1998,3.103064879145962e-08
1999,3.0211266101973036e-08
